iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.103246339304,0.102433605972,0.102122412355,0.675093116292,0.674437853497,0.680644449349,0.0907248335103,0.097169089518,0.0984423676012,0.0535740830001
10,0.104018557542,0.103536890515,0.102811750644,0.660401434681,0.661746447786,0.671043919665,0.0968540768596,0.109011627907,0.102378801566,0.572150656
20,0.10092109852,0.100545281079,0.0998086091919,0.678196992689,0.680369706166,0.686603398808,0.0936376881982,0.10781671159,0.0978398983482,1.114823037
30,0.100059932145,0.0995266066481,0.0988773708325,0.68257690716,0.686439508898,0.689693224454,0.0937376920047,0.10617381046,0.0934880722115,1.650678687
40,0.114827065178,0.114812072858,0.113455526839,0.589874465444,0.597047868672,0.603509159126,0.133615037156,0.147153284672,0.144320076209,2.180133365
50,0.111244407303,0.110987049909,0.10973217553,0.610394537178,0.615947027176,0.624365482234,0.125280681378,0.136476426799,0.140837960626,2.706252935
60,0.111659133504,0.111923522413,0.110055454522,0.607325148296,0.609601324321,0.620172147429,0.12937758067,0.139294403893,0.143781094527,3.228737443
70,0.107280059926,0.107138419984,0.105496431016,0.64677886605,0.649744792385,0.657691458839,0.107217573222,0.118096561306,0.121246458924,3.750557729
80,0.100667015561,0.100220265973,0.0987639652104,0.693164574424,0.690715960822,0.698079894063,0.100313479624,0.108194112967,0.109375,4.259421883
90,0.0969607961832,0.0963866869873,0.0950606197993,0.722341012553,0.724375775969,0.729419554182,0.125746552286,0.13356461405,0.143256464011,4.776435024
100,0.0933192076762,0.0929796449046,0.0915036582265,0.742102358946,0.744792385157,0.748841315383,0.132482598608,0.14113277623,0.151379567487,5.288923555
110,0.0912668066744,0.0908723119947,0.0894735862208,0.760691129811,0.758173541178,0.763297285367,0.134032197679,0.141948115516,0.146438519698,5.808450885
120,0.0907145248711,0.0902483628807,0.0888755020628,0.764139881363,0.762174092978,0.765614654602,0.133536044596,0.140578265204,0.144238517325,6.328138203
130,0.0882461130879,0.0878051896282,0.0864099194873,0.777762449993,0.778038350117,0.7829397484,0.129659643436,0.142781033564,0.145896656535,6.85162859
140,0.085695130328,0.0852196961498,0.0838055525509,0.786660228997,0.785763553594,0.790002207018,0.127257336343,0.136742634797,0.14085778781,7.397409894
150,0.0840045525159,0.0835147715513,0.0821896376199,0.798558421851,0.795282107877,0.801368351357,0.128339053873,0.137209302326,0.146110056926,7.926041922
160,0.0821938195393,0.0816432845671,0.0804929748995,0.804973099738,0.803007311353,0.809423968219,0.122575640031,0.135593220339,0.142928039702,8.462501701
170,0.0802127541641,0.0794665620249,0.0786675038353,0.821871982342,0.819009518554,0.821562568969,0.0755324861285,0.0760563380282,0.066935949221,8.991207341
180,0.0718362900827,0.0706344333223,0.0703354808348,0.871706442268,0.87115464202,0.871992937541,0.0451745379877,0.0390946502058,0.042904290429,9.515633433
190,0.0678113324949,0.0664006335302,0.0663483624782,0.877983170092,0.878603945372,0.878282939748,0.0242691671263,0.0243902439024,0.0281938325991,10.051502437
200,0.0659694178471,0.0642762990381,0.0645522112747,0.879500620775,0.880949096427,0.880489958067,0.0251116071429,0.0270574971815,0.0304386750224,10.578734477
210,0.0656263144272,0.0639417538678,0.0642619236804,0.879190233136,0.881087046489,0.879717501655,0.0266740761323,0.0292792792793,0.0302491103203,11.116407311
220,0.0639615767664,0.0622913294479,0.0626845558775,0.880431783694,0.8817767968,0.882034870889,0.0153365521159,0.0250284414107,0.0237442922374,11.643581762
230,0.0638394363568,0.0621449040819,0.0625432431996,0.880362808663,0.881914746862,0.88093136173,0.0192253322024,0.0272727272727,0.0235294117647,12.22412376
240,0.0626798166047,0.0610146861061,0.0613476564407,0.88146640916,0.882880397296,0.882476274553,0.0160320641283,0.0207612456747,0.0238313473877,12.755803687
250,0.0623302600189,0.0606371542976,0.0609847873231,0.882259622017,0.883018347358,0.883690134628,0.0161383285303,0.0207852193995,0.0222634508349,13.300207965
260,0.0625824040528,0.0608697472311,0.0611569262038,0.882121671955,0.882742447234,0.883579783712,0.0195065978199,0.0207373271889,0.0240518038853,13.896950263
270,0.0621555110576,0.0604311466919,0.0608085415968,0.88246654711,0.88315629742,0.883690134628,0.0173010380623,0.0208092485549,0.0222634508349,14.460978776
280,0.061820023694,0.0601978715097,0.0604746748049,0.881673334253,0.882742447234,0.882586625469,0.0143636885952,0.0229885057471,0.0238532110092,14.993300275
290,0.0611832085277,0.0595818703345,0.0598446679329,0.882880397296,0.883432197544,0.884021187376,0.011641443539,0.0162980209546,0.0223255813953,15.528315907
300,0.0588717060227,0.0574648851543,0.057783953101,0.884742723134,0.885225548351,0.88446259104,0.0124113475177,0.0142180094787,0.0131950989632,16.063093643
310,0.0580526228167,0.0566399468931,0.0570135573643,0.885225548351,0.885501448476,0.885014345619,0.0130486358244,0.0142517814727,0.011385199241,16.587941289
320,0.0570136651045,0.0555749861706,0.0559023784024,0.885570423507,0.8857773486,0.885345398367,0.0171800947867,0.0212765957447,0.0188857412653,17.109275894
330,0.0563800743314,0.0549201986502,0.0552443509971,0.886053248724,0.886329148848,0.885566100199,0.0166666666667,0.021377672209,0.0189214758751,17.628038231
340,0.0562809222638,0.0547732542506,0.0551405244864,0.886053248724,0.886329148848,0.88578680203,0.0166666666667,0.021377672209,0.0189573459716,18.155043277
350,0.0560273324626,0.0546143109731,0.0549933363991,0.886053248724,0.88646709891,0.886007503862,0.0166666666667,0.0214030915577,0.0189933523267,18.688362482
360,0.0558174441692,0.0543826292193,0.054807094889,0.885811836115,0.88646709891,0.885676451115,0.0183812629706,0.0214030915577,0.0189393939394,19.219142265
370,0.0554780183535,0.0541034946796,0.0545478856369,0.886087736239,0.886329148848,0.886117854778,0.0184249628529,0.021377672209,0.0245746691871,19.742765996
380,0.0548962480209,0.0535358255388,0.0540029664418,0.886294661333,0.887018899159,0.886448907526,0.0202080237741,0.0284697508897,0.024644549763,20.26828918
390,0.0549199256552,0.0534618025182,0.0540458684883,0.88646709891,0.887018899159,0.886007503862,0.0190703218117,0.0284697508897,0.0171265461465,20.793918685
400,0.0542265341841,0.0528330997278,0.0533612556358,0.886605048972,0.887018899159,0.886228205694,0.0254890337878,0.0330578512397,0.0282752120641,21.323125685
410,0.0537008546594,0.0523882014685,0.0528350561642,0.886605048972,0.887018899159,0.886559258442,0.0266429840142,0.0376028202115,0.0265151515152,21.851298799
420,0.0529826999892,0.051725750284,0.0521438929893,0.886742999034,0.887018899159,0.886559258442,0.0237812128419,0.0376028202115,0.0228136882129,22.390319789
430,0.0529494280568,0.0516629452744,0.0521780047753,0.886708511519,0.886880949096,0.886117854778,0.0249332146037,0.0352941176471,0.0227272727273,22.915237671
440,0.0528287870484,0.0516244837026,0.0521153218217,0.886811974065,0.886880949096,0.886559258442,0.0255344418052,0.0352941176471,0.0246679316888,23.470269126
450,0.0525474919554,0.0512631694846,0.051847719123,0.88708787419,0.887294799283,0.886228205694,0.0279097387173,0.037691401649,0.0208926875594,23.989577205
460,0.0525956915728,0.0513532366411,0.051864436059,0.887018899159,0.887294799283,0.886448907526,0.0267379679144,0.0354191263282,0.0209324452902,24.511547906
