iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0540276347416,0.0543914337372,0.054349416405,0.88746723686,0.887432749345,0.887552416685,0,0,0,1.281826265
10,0.0586444019425,0.0592119550381,0.0579609071013,0.884190922886,0.883708097669,0.885897152946,0.0400228702115,0.0496054114994,0.0496323529412,15.860123674
20,0.0541100185047,0.0537024257253,0.053571871979,0.887639674438,0.887570699407,0.887662767601,0,0,0,30.876236959
30,0.0540163265439,0.0540113116511,0.0540019295162,0.887639674438,0.887570699407,0.887662767601,0,0,0,44.873472084
40,0.0541225758088,0.053642081328,0.0542081790646,0.887639674438,0.887570699407,0.887662767601,0.00183823529412,0,0,59.192711382
50,0.0518276567672,0.0513128028858,0.0512571208671,0.887639674438,0.887570699407,0.887662767601,0,0,0,74.611155609
60,0.051140738423,0.0503807466678,0.0505604899334,0.887639674438,0.887432749345,0.887552416685,0,0,0,88.995032377
70,0.04992022256,0.049603828531,0.0501006460092,0.887501724376,0.887984549593,0.887552416685,0.00911300121507,0.00975609756098,0.00971817298348,102.270014342
80,0.0532362475724,0.0525973598039,0.0527900210507,0.887639674438,0.887570699407,0.887662767601,0,0,0,116.608196474
90,0.0539617788698,0.0535805205429,0.0534809277555,0.887639674438,0.887570699407,0.887662767601,0,0,0,130.956119202
100,0.0534991882754,0.0531150392193,0.0529706313366,0.887639674438,0.887570699407,0.887662767601,0,0,0,144.744413089
110,0.0543642653093,0.0540679014193,0.0541429520623,0.887639674438,0.887570699407,0.887662767601,0,0,0,158.82783176
120,0.0534862884399,0.0530752396138,0.0533098378949,0.887639674438,0.887570699407,0.887662767601,0,0,0,173.530890281
130,0.0532778371416,0.052884547753,0.0529064878712,0.887639674438,0.887570699407,0.887662767601,0,0,0,187.723389993
140,0.0539884595165,0.0536026103442,0.0537394520789,0.887639674438,0.887570699407,0.887662767601,0,0,0,201.531590539
150,0.0540292521001,0.0537042174391,0.0536209759003,0.887639674438,0.887570699407,0.887662767601,0,0,0,215.022844227
160,0.0522213868903,0.0519713414432,0.0519923921122,0.887639674438,0.887570699407,0.887552416685,0.000613496932515,0,0,229.112987832
170,0.0521688855089,0.0518203819884,0.0519210716412,0.887639674438,0.887570699407,0.887662767601,0,0,0,243.281350778
180,0.0536041443358,0.0530458557401,0.0531115444324,0.887639674438,0.887570699407,0.887662767601,0,0,0,257.502435577
190,0.0529901405062,0.0525543317209,0.0525937236172,0.887639674438,0.887570699407,0.887662767601,0,0,0,270.371900253
200,0.0524653753758,0.0520140883056,0.0520177846832,0.887639674438,0.887570699407,0.887662767601,0,0,0,285.165632677
210,0.053596443544,0.053283040142,0.0532354038378,0.887639674438,0.887570699407,0.887662767601,0,0,0,299.165552059
220,0.0540669107375,0.0537079983497,0.0537946544982,0.887639674438,0.887570699407,0.887662767601,0,0,0,313.247356307
230,0.0520505437924,0.0517620132988,0.0518374099527,0.887639674438,0.887570699407,0.887662767601,0,0,0,326.741773213
240,0.0526897366392,0.0525186569465,0.0525341096058,0.887639674438,0.887570699407,0.887662767601,0,0,0,340.845695314
250,0.0533261939698,0.052815194586,0.0529303201441,0.887639674438,0.887570699407,0.887662767601,0,0,0,354.11631478
260,0.051220211532,0.0509159701951,0.050896792386,0.887639674438,0.887570699407,0.887662767601,0,0,0,367.678000164
270,0.0506693442631,0.050063438413,0.0503577302854,0.887639674438,0.887570699407,0.887662767601,0,0,0,380.897752615
280,0.051544169939,0.0509652853547,0.0513217718242,0.887639674438,0.887570699407,0.887662767601,0,0,0,394.36245363
290,0.0516138256358,0.0511483185394,0.051331194858,0.887639674438,0.887570699407,0.887662767601,0,0,0,408.121183727
300,0.0515757868069,0.0509858239038,0.051300110061,0.887639674438,0.887570699407,0.887662767601,0,0,0,421.045031561
310,0.0511911231781,0.0506335570552,0.0508127878927,0.887639674438,0.887570699407,0.887662767601,0,0,0,434.12046652
320,0.0511556795601,0.0505901156159,0.0506940518119,0.887639674438,0.887570699407,0.887662767601,0,0,0,448.200377582
330,0.0511516658175,0.0506869258355,0.0508339904444,0.887639674438,0.887570699407,0.887662767601,0,0,0,463.489050935
340,0.0514346143402,0.0509165832725,0.0511197760958,0.887639674438,0.887570699407,0.887662767601,0,0,0,477.674660641
350,0.0508738198719,0.0501935823881,0.0503783259227,0.887639674438,0.887570699407,0.887662767601,0,0,0,492.55443067
360,0.0505088984636,0.0500698378323,0.0500636454861,0.887536211891,0.887570699407,0.887221363937,0.00305716906145,0.004884004884,0,507.021305272
370,0.0502260938416,0.0497542961708,0.0497950800979,0.887639674438,0.887570699407,0.887662767601,0,0,0,521.469590241
380,0.0504995224975,0.0500006844791,0.0500717553768,0.887363774314,0.887432749345,0.887221363937,0.00122324159021,0,0,535.612104352
390,0.0494587181125,0.0493447435988,0.0490565562253,0.887363774314,0.886880949096,0.887883469433,0.0109024833434,0.00726392251816,0.0135922330097,550.204517479
400,0.0500979105529,0.0497998000628,0.049819479218,0.887639674438,0.887570699407,0.887662767601,0,0,0,563.809358047
410,0.050606047677,0.0498348997708,0.0499614881639,0.88746723686,0.887294799283,0.887442065769,0.00183542367697,0,0.00195694716243,577.42327401
420,0.0500935605215,0.0494563210625,0.0492278545675,0.887501724376,0.887708649469,0.887442065769,0.000612745098039,0.00488997555012,0,591.387683614
430,0.0493760124871,0.049105771742,0.0489235076403,0.886398123879,0.885639398538,0.887442065769,0.0265957446809,0.034924330617,0.0449438202247,606.015451056
440,0.0496297185911,0.0492537548361,0.0490362014371,0.887329286798,0.887708649469,0.887442065769,0.00305157155935,0.00488997555012,0.00195694716243,620.043015916
450,0.0497313094444,0.049443501971,0.0490186531845,0.886674024003,0.886605048972,0.88689031119,0.0255041518387,0.0352112676056,0.0393626991565,634.520053163
460,0.0496678257723,0.0492669906971,0.0490836156392,0.887156849221,0.887294799283,0.887442065769,0.00908540278619,0.0120918984281,0.00970873786408,649.134557196
470,0.0504003156226,0.0499678353734,0.0498249051721,0.887122361705,0.887570699407,0.887773118517,0.00365296803653,0.0145102781137,0.00780487804878,663.826386808
480,0.0503791693567,0.0502111227481,0.0500563608931,0.886811974065,0.885639398538,0.886779960274,0.0208830548926,0.0142687277051,0.0247148288973,677.899197022
490,0.0499386239239,0.0497717756946,0.0495186778124,0.886949924127,0.886191198786,0.88689031119,0.0191502094554,0.0166865315852,0.0284360189573,692.258488658
500,0.0495856565141,0.049676620636,0.0491634590683,0.886639536488,0.886053248724,0.886007503862,0.0458635703919,0.0483870967742,0.0479262672811,707.463083275
510,0.0502830366361,0.0497541376459,0.0496014181736,0.887432749345,0.887432749345,0.887552416685,0,0,0,721.776374818
520,0.0508462103266,0.0507096990184,0.0501121300354,0.886674024003,0.886605048972,0.887111013021,0.017931858936,0.0190930787589,0.0229226361032,735.600194592
530,0.0497825076245,0.0495275822913,0.0494321240587,0.887363774314,0.886742999034,0.887442065769,0.0186298076923,0.00965018094089,0.0229885057471,750.238451506
540,0.0506050155715,0.050258693174,0.0500560652576,0.887570699407,0.887570699407,0.887662767601,0,0,0,765.038198339
550,0.0494326213447,0.0491190804622,0.0487767536023,0.887225824252,0.887156849221,0.887331714853,0.00728597449909,0.00243902439024,0.00584225900682,778.696344185
560,0.0499218650819,0.0495611498373,0.0493195065182,0.887156849221,0.887156849221,0.887000662105,0.00788356579745,0.00243902439024,0.0077519379845,792.403899965
570,0.0499806989544,0.0496338092347,0.0493982256414,0.887363774314,0.887294799283,0.887552416685,0.00122324159021,0,0.0039100684262,806.617854817
580,0.0502159138443,0.0498727178452,0.0496344475998,0.887363774314,0.887156849221,0.887552416685,0.00366076876144,0.00243902439024,0.00971817298348,820.620917462
590,0.0501666217669,0.0497843565142,0.0496601702013,0.887156849221,0.887570699407,0.887552416685,0.00365408038977,0.0121212121212,0.00971817298348,835.038760227
600,0.0498821330826,0.049603300119,0.0493918376124,0.887536211891,0.887294799283,0.887662767601,0.00488251449496,0.002442002442,0.00779727095517,849.711158785
610,0.0498284259564,0.049543369259,0.0494136003698,0.887570699407,0.887294799283,0.887773118517,0.000613120784795,0,0.00196270853778,864.482918069
620,0.0500044071459,0.049893451779,0.0495149911268,0.887674161953,0.887432749345,0.887662767601,0.000613685179503,0,0,878.281358523
630,0.0505517467151,0.0502755197237,0.0501433029798,0.887570699407,0.887018899159,0.887883469433,0.00122549019608,0,0.0078125,892.556474467
640,0.049832785616,0.0496645625748,0.0493669998729,0.887605186922,0.887432749345,0.887662767601,0.00244872972146,0.00244498777506,0.005859375,906.661086131
650,0.0496450530789,0.0494240878634,0.0492410467764,0.887743136984,0.887018899159,0.887773118517,0.00549954170486,0.00243605359318,0.00391772771792,919.816661686
660,0.0476900784049,0.0477929882813,0.0474813527211,0.888639812388,0.888674299903,0.889207680424,0.053356786866,0.0561403508772,0.0456273764259,933.806074734
670,0.049861402212,0.0495661440857,0.0495020358539,0.887674161953,0.887294799283,0.887662767601,0.000613685179503,0,0,948.542851533
680,0.0499075780448,0.0497210935717,0.049490315756,0.887536211891,0.887432749345,0.887662767601,0.00244723156929,0.00487804878049,0.00196078431373,963.290979503
690,0.0494693205025,0.0492821214283,0.0489982528113,0.887605186922,0.887156849221,0.887883469433,0.00183767228178,0,0.00392156862745,978.077280715
700,0.0499360791565,0.0496110871714,0.0493689518499,0.887398261829,0.887432749345,0.887442065769,0.00122361578464,0.00487804878049,0,991.737670926
710,0.0495932163456,0.0495004539726,0.049406201258,0.887605186922,0.887570699407,0.887662767601,0.000613308800981,0,0,1006.20126577
720,0.0498299426891,0.0494973890423,0.0494986758775,0.887639674438,0.887570699407,0.887662767601,0,0,0,1020.68703957
730,0.049779238617,0.0495295521827,0.0495156513702,0.887605186922,0.887708649469,0.887773118517,0,0.00245098039216,0.00196270853778,1034.92761331
740,0.0492119355033,0.0488389152189,0.0489691483195,0.887639674438,0.887570699407,0.887662767601,0,0,0,1048.99543491
750,0.0492010078308,0.0488626536071,0.0489451813692,0.887605186922,0.887708649469,0.887662767601,0,0.00245098039216,0,1063.12444682
760,0.049909983974,0.0497355999896,0.0498290865506,0.887639674438,0.887570699407,0.887662767601,0,0,0,1077.22124199
770,0.0502386550102,0.0498001896621,0.0499495174717,0.887605186922,0.887294799283,0.887662767601,0,0,0,1092.02277578
780,0.0504072343739,0.0501213623814,0.0501484114123,0.887639674438,0.887708649469,0.887662767601,0,0.00245098039216,0,1105.42556
790,0.0491107752912,0.0491118167714,0.0489032516331,0.887743136984,0.887708649469,0.888214522181,0.0139351711603,0.0121359223301,0.0155490767736,1119.82236382
800,0.049377740271,0.0493258419853,0.049139995097,0.887674161953,0.887432749345,0.888214522181,0.0127311306457,0.00729927007299,0.0155490767736,1133.85646072
810,0.0491369186061,0.0492263544235,0.0491376858889,0.887846599531,0.887708649469,0.889097329508,0.0240096038415,0.0192771084337,0.0345821325648,1147.83145281
820,0.0493342286627,0.049327625864,0.0492703357716,0.887536211891,0.887846599531,0.88876627676,0.0168827253542,0.0169286577993,0.028901734104,1162.19590231
830,0.0493307622812,0.0492967533497,0.049364062166,0.887708649469,0.887570699407,0.888104171265,0.0145278450363,0.0097205346294,0.0155339805825,1176.49802627
840,0.0486176519728,0.048694125931,0.0485569195759,0.887915574562,0.887570699407,0.888104171265,0.0199034981906,0.0121212121212,0.0193423597679,1190.82974507
850,0.0495724055714,0.0497423713223,0.0495658531563,0.887570699407,0.887018899159,0.887993820349,0.0227817745803,0.0168067226891,0.0230991337825,1206.00540681
860,0.0495343260493,0.0495482433611,0.0496380447375,0.887708649469,0.887294799283,0.887993820349,0.0163141993958,0.0120918984281,0.015518913676,1219.75475907
870,0.0506282162122,0.0505045961372,0.0506183806629,0.887536211891,0.887156849221,0.887662767601,0.00730593607306,0.00728155339806,0.00391389432485,1234.28552837
880,0.0494926374761,0.0495910472712,0.0497057007332,0.887881087046,0.887156849221,0.888435224012,0.0157432636997,0.012077294686,0.0231884057971,1248.14358282
890,0.0490528376377,0.0492045009512,0.0492007012249,0.887950062078,0.887984549593,0.888324873096,0.0310169997018,0.0287081339713,0.0287907869482,1262.5606434
900,0.0500837518878,0.0498808694381,0.0500394972435,0.887639674438,0.888122499655,0.888104171265,0.0163043478261,0.021712907117,0.0193423597679,1276.56091461
910,0.0545092171122,0.0561049216809,0.0556238094642,0.860601462271,0.856669885501,0.854226440079,0.335852776865,0.323127035831,0.322216521293,1290.27702568
920,0.0498846569,0.0498494220628,0.0500429985229,0.887950062078,0.887846599531,0.888104171265,0.0222690340054,0.0216606498195,0.0155339805825,1303.87810042
930,0.0505359204206,0.0504528281095,0.0504037649309,0.887708649469,0.887708649469,0.888104171265,0.0139309509388,0.0169082125604,0.0116959064327,1318.12213255
940,0.0509323109496,0.0509291745804,0.0508605014341,0.887743136984,0.888122499655,0.887883469433,0.0127388535032,0.021712907117,0.0078125,1333.31983827
950,0.0489130318665,0.0493277987482,0.0492921936559,0.887570699407,0.886605048972,0.888214522181,0.0268656716418,0.0260663507109,0.0343183984747,1346.96050581
960,0.0496022591932,0.0498346297898,0.0498530563939,0.886984411643,0.88646709891,0.886779960274,0.0404099560761,0.0396732788798,0.0482374768089,1361.13128129
970,0.0499559706567,0.0500767976564,0.0502188028136,0.887708649469,0.887708649469,0.888214522181,0.0157194679565,0.0121359223301,0.0174587778855,1374.45279037
980,0.050496157786,0.0504252479619,0.0505599007012,0.887674161953,0.887432749345,0.887773118517,0.00367084735393,0.00729927007299,0.0058651026393,1388.25869131
990,0.0510073864982,0.0514019983168,0.0512327103583,0.887398261829,0.886880949096,0.887221363937,0.130029309885,0.135021097046,0.120481927711,1402.33822224
1000,0.0512409227272,0.0521226069136,0.0513950031083,0.884363360464,0.883570147607,0.884683292871,0.119716461013,0.124481327801,0.115156646909,1416.14768519
1010,0.0498652643029,0.0500652989962,0.0500546315981,0.885329010898,0.885087598289,0.884793643787,0.110724792725,0.120380147835,0.104631217839,1430.50379121
1020,0.0497303774739,0.0497199923017,0.0498599630596,0.888053524624,0.888260449717,0.888876627676,0.069380733945,0.0732265446224,0.076993583868,1444.61549318
1030,0.0504381464147,0.0507290067724,0.0505789769689,0.887260311767,0.886329148848,0.887331714853,0.0977090808722,0.106290672451,0.0956598759965,1458.66527449
1040,0.0514858258563,0.0514324568551,0.0515158754868,0.887570699407,0.887708649469,0.887662767601,0,0.00245098039216,0,1472.91333329
1050,0.0493445828082,0.049372820813,0.0494928239812,0.88846737481,0.889502000276,0.888655925844,0.0900393922341,0.0969560315671,0.0885275519422,1486.84659799
1060,0.049616629978,0.049689998974,0.0498554893399,0.889157125121,0.889502000276,0.888876627676,0.0838084378563,0.0803673938002,0.0786825251601,1500.91504066
1070,0.0494176131363,0.0497656436472,0.0498377083809,0.886294661333,0.885915298662,0.885124696535,0.122438115518,0.117395944504,0.114042553191,1514.76616605
1080,0.04885932591,0.0490227601358,0.0491663902976,0.888881224997,0.888122499655,0.889538733171,0.0540223135643,0.0492379835873,0.0529801324503,1528.97768007
1090,0.0482772590877,0.0484982291933,0.0486042745828,0.889570975307,0.889226100152,0.890200838667,0.106085985483,0.106785317019,0.0962761126249,1543.42036971
