iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.106464756528,0.105106561749,0.105907769408,0.737308594289,0.74299903435,0.741006400353,0.141165858609,0.144235186036,0.145613396432,0.206131966
10,0.0375297612623,0.0410928943453,0.039903844319,0.899503379777,0.889915850462,0.892628558817,0.515625,0.475,0.484912652197,1.858396763
20,0.0323486318936,0.0382000588046,0.0359031377364,0.909953096979,0.8937784522,0.900573824763,0.543132108486,0.463788300836,0.49182177101,3.506108455
30,0.0304106354655,0.0362981521972,0.0342174439121,0.914401986481,0.899986204994,0.903442948576,0.547740524781,0.468085106383,0.4880046811,5.172804081
40,0.0295960528649,0.0354254143348,0.0335777366739,0.915436611946,0.900951855428,0.904656808652,0.566937477923,0.4893314367,0.501730103806,6.841822505
50,0.0289999237657,0.0348666332816,0.0332716597362,0.917885225548,0.901917505863,0.905981019642,0.578658644488,0.497526501767,0.508650519031,8.523598704
60,0.0285801595636,0.0347063441328,0.0331319539001,0.918678438405,0.901503655677,0.905649966895,0.582063098192,0.496473906911,0.506065857886,10.205077345
70,0.0282775489964,0.034654683291,0.0330651484355,0.920126914057,0.901641605739,0.90443610682,0.593256059009,0.499649122807,0.504009163803,11.864450604
80,0.0280952963491,0.0345978058871,0.033035011121,0.920747689336,0.901779555801,0.904656808652,0.594422873279,0.49929676512,0.506849315068,13.524808085
90,0.0279554450627,0.0346342573826,0.0330383066056,0.920989101945,0.901365705615,0.905208563231,0.599125109361,0.50034940601,0.50942318675,15.188292372
100,0.0278347824453,0.0346403406569,0.0329899817929,0.922058214926,0.901365705615,0.904877510483,0.604480224011,0.49754040759,0.510783200908,16.853981684
110,0.0277408178553,0.0345831046762,0.0329102875581,0.921920264864,0.901365705615,0.905208563231,0.603641456583,0.495412844037,0.511654349062,18.549549423
120,0.0276616629049,0.03450512949,0.0329005635254,0.922058214926,0.901503655677,0.905098212315,0.603230337079,0.49433427762,0.511363636364,20.236690528
130,0.0275805644401,0.0344939485139,0.0328515850729,0.921989239895,0.902745206235,0.905649966895,0.603436185133,0.501766784452,0.516129032258,21.915677978
140,0.0275265393887,0.0344820529493,0.0327943510273,0.922230652504,0.902055455925,0.905649966895,0.605147960077,0.50070323488,0.515580736544,23.590635455
150,0.0274842259204,0.0345148765429,0.0328132068103,0.922092702442,0.902055455925,0.905208563231,0.605965463108,0.502103786816,0.513314447592,25.264142689
160,0.02741105793,0.0345342115975,0.0327955893735,0.922575527659,0.902883156297,0.905429265063,0.608270807887,0.50700280112,0.514447592068,26.938069321
170,0.0273452306636,0.0345015853586,0.0327701150666,0.922782452752,0.902331356049,0.904987861399,0.612025645469,0.506276150628,0.514929577465,28.602726522
180,0.0272995570104,0.0344738175774,0.0327647451801,0.923161815423,0.901503655677,0.906091370558,0.611304954641,0.497183098592,0.517847025496,30.263146606
190,0.0272539630011,0.0344601302059,0.0327979907592,0.923265277969,0.902331356049,0.905870668727,0.612031386225,0.502808988764,0.518351214003,31.947716385
200,0.0272096368401,0.0344632793284,0.0327829045871,0.923437715547,0.902469306111,0.906422423306,0.612835716777,0.506629448709,0.518728717367,33.613303053
210,0.0271658862282,0.0345062119929,0.0328125593861,0.923886053249,0.903434956546,0.906201721474,0.614901413366,0.509803921569,0.517593643587,35.280986543
220,0.0271271193902,0.0345499641078,0.0328407943746,0.923886053249,0.902469306111,0.906532774222,0.616906787016,0.506629448709,0.520113314448,36.936880737
230,0.0270956048306,0.0344990822225,0.0328777954603,0.923472203062,0.903159056422,0.90686382697,0.614019829536,0.508403361345,0.518814139111,38.661133357
240,0.0270755331502,0.0345364213788,0.032888733129,0.92395502828,0.90371085667,0.906753476054,0.616187989556,0.511204481793,0.519613416714,40.358996218
250,0.0270581054037,0.0345740724794,0.0328858463909,0.923851565733,0.903021106359,0.906532774222,0.616266944734,0.508735150245,0.517928286853,42.016750929
260,0.0270375370841,0.0345992088758,0.0328734240299,0.923610153125,0.903434956546,0.906422423306,0.616583001558,0.511854951185,0.518181818182,43.69793018
270,0.0270251852802,0.0346099448131,0.032883981256,0.923851565733,0.903159056422,0.906091370558,0.617198335645,0.510460251046,0.516751845542,45.428530308
280,0.0270130125571,0.0346152278317,0.0328950254087,0.923575665609,0.903297006484,0.905760317811,0.615811373093,0.510816468946,0.515323496027,47.119080218
290,0.0269983309618,0.034606196305,0.0328997292748,0.923886053249,0.903986756794,0.906422423306,0.617305358072,0.513286713287,0.518728717367,48.796628623
300,0.0269878073604,0.0346112114262,0.0329047378591,0.923748103187,0.903848806732,0.906532774222,0.616877490903,0.512928022362,0.519023282226,50.514379395
310,0.0269770969707,0.0346209613262,0.0329156928738,0.923679128156,0.90371085667,0.906643125138,0.616796536797,0.512569832402,0.519863791146,52.210515503
320,0.0269659149099,0.0346284218404,0.0329426180892,0.923541178094,0.903572906608,0.906643125138,0.61636961412,0.51356993737,0.519863791146,53.915044939
330,0.026965345757,0.0346302954779,0.0329601437868,0.923610153125,0.903297006484,0.906532774222,0.616715694757,0.512178148921,0.519568916619,55.600499588
340,0.0269579866153,0.0346241961833,0.0329642992841,0.923886053249,0.903848806732,0.906532774222,0.617835497835,0.512928022362,0.519568916619,57.294681638
350,0.0269453080643,0.0346263111546,0.0329690182081,0.924058490826,0.903572906608,0.90631207239,0.618899273105,0.512891986063,0.519524617997,58.998588292
360,0.0269382254335,0.0346221745254,0.0329668923001,0.923886053249,0.903848806732,0.906091370558,0.617172593235,0.511562718991,0.518392756084,60.697471757
370,0.0269303893257,0.0346091937441,0.032967132164,0.924058490826,0.903572906608,0.905760317811,0.618238557559,0.509473684211,0.516968325792,62.394429718
380,0.0269340752859,0.0346256052992,0.0329877167365,0.924058490826,0.903572906608,0.906091370558,0.617973629424,0.510161177295,0.518937252685,64.050557153
390,0.026923304483,0.0346211125699,0.0330062128669,0.92433439095,0.903986756794,0.905649966895,0.619097222222,0.513966480447,0.517221908526,65.725466535
400,0.0269004502204,0.0346090008645,0.0330302686879,0.92433439095,0.903572906608,0.905981019642,0.618169161156,0.509473684211,0.516458569807,67.37799725
410,0.0268893397458,0.0346256557351,0.033028855032,0.924403365982,0.90371085667,0.905870668727,0.619576535925,0.513249651325,0.517260894171,69.034699947
420,0.0268813868597,0.034630887675,0.0330390597953,0.924575803559,0.903848806732,0.905539615979,0.619982623805,0.513607815771,0.515837104072,70.68816491
430,0.0268681692672,0.0346535912133,0.0330637446009,0.92464477859,0.903572906608,0.905429265063,0.620988725065,0.512891986063,0.514997170345,72.339831575
440,0.0268604399623,0.034654848813,0.0330757526833,0.924541316044,0.90371085667,0.905760317811,0.620270739327,0.513249651325,0.516421291053,74.011788039
450,0.0268512848677,0.0346848117888,0.0330933601337,0.924575803559,0.90371085667,0.905870668727,0.62064180399,0.513249651325,0.516165626773,75.678064898
