iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.144884077705,0.14567993007,0.144050203407,0.448579114361,0.446958201131,0.452107702494,0.212946098942,0.218366153246,0.217494089835,0.0511692589998
10,0.145505621225,0.146324081203,0.144545231434,0.450303490137,0.450544902745,0.453762966233,0.215020930805,0.219172711233,0.218256475047,0.556601655
20,0.146139961967,0.146827111245,0.14506546706,0.44457856256,0.442681749207,0.446479805782,0.214121895281,0.217963608208,0.220149253731,1.076620358
30,0.147237950812,0.147983102869,0.146319642221,0.434404745482,0.432749344737,0.437210328846,0.211614267859,0.214367596485,0.21875,1.603497206
40,0.124511258958,0.125042311901,0.123910988376,0.543868119741,0.543523244585,0.544471419113,0.232385374347,0.23385042834,0.236686390533,2.133734948
50,0.126230140666,0.126690985965,0.125756449362,0.534625465581,0.535935991171,0.535532994924,0.222964413221,0.224884792627,0.226713209627,2.66318487
60,0.125695154795,0.126182143374,0.125221593194,0.534901365706,0.535108290799,0.536084749503,0.22001156738,0.221709006928,0.224354243542,3.195557776
70,0.125354183736,0.12588927826,0.124970047216,0.538522554835,0.535660091047,0.538843522401,0.225412445731,0.223708487085,0.226540810661,3.722154704
80,0.119883400725,0.120439828326,0.11947428054,0.566836805077,0.567526555387,0.569079673361,0.227172040364,0.229161544136,0.23175290183,4.241797066
90,0.118927915987,0.119507222586,0.118566889831,0.569078493585,0.56642295489,0.570072831605,0.229322148893,0.228711656442,0.233975619347,4.758529971
100,0.142207281329,0.142417178955,0.142232119583,0.443785349703,0.446958201131,0.447252262194,0.211807252468,0.214999020952,0.213287262447,5.283496983
110,0.115661019524,0.116435014359,0.115227001961,0.587149951717,0.584080562836,0.592805120282,0.227727243404,0.229885057471,0.230608840701,5.806258678
120,0.114238387565,0.114920975904,0.113690242881,0.595840805628,0.591116016002,0.601633193556,0.228048218167,0.229329173167,0.232568027211,6.315500843
130,0.111221869436,0.112019633808,0.110709462123,0.612256863016,0.603531521589,0.615978812624,0.226487788098,0.227419354839,0.230769230769,6.851096355
140,0.109954633793,0.110970149818,0.109536991244,0.624499931025,0.61484342668,0.627124255131,0.229549957543,0.228302929795,0.227657142857,7.372008151
150,0.107158816373,0.108180218198,0.106795943568,0.637605186922,0.629052283074,0.642131979695,0.23377570366,0.234121332954,0.2320625148,7.89263534
160,0.0975501095428,0.0983755319708,0.0967335825103,0.68526693337,0.678852255484,0.691789891856,0.216786817714,0.215104517869,0.219178082192,8.418880419
170,0.0965295781312,0.0973120198957,0.0957261353485,0.690060698027,0.685749758587,0.697528139484,0.213391684902,0.218792866941,0.218420302253,8.943109912
180,0.0946291779847,0.0953845336297,0.0939291102452,0.695682163057,0.689612360326,0.702604281616,0.216619318182,0.21875,0.22132331696,9.468440657
190,0.091425996141,0.0920029528665,0.090569454909,0.715340046903,0.712236170506,0.72246744648,0.215399239544,0.222222222222,0.216754905014,9.986050026
200,0.0805823160282,0.0809754117431,0.0796430635786,0.782383777073,0.783694302662,0.789340101523,0.183065769032,0.208879919273,0.204914618909,10.5042811
210,0.0838357326615,0.0841754723645,0.0830075911279,0.763760518692,0.761208442544,0.770580445818,0.213547646383,0.229639519359,0.231423290203,11.034342061
220,0.0768768637825,0.0771544264813,0.0759167785605,0.798834321975,0.803972961788,0.803575369676,0.172036905607,0.196721311475,0.189435336976,11.567385305
230,0.075223861485,0.0754343851292,0.0742685725545,0.806387087874,0.812525865637,0.811630986537,0.17197640118,0.201058201058,0.185979971388,12.094853449
240,0.0730393239715,0.0732254928417,0.0719829446859,0.813388053525,0.818181818182,0.81858309424,0.172503440893,0.201212121212,0.187747035573,12.604281156
250,0.0719922565954,0.0722636671455,0.0708563689082,0.814939991723,0.820113119051,0.821341867137,0.188445251059,0.214457831325,0.209086468002,13.114834779
