iterations,fitness,time,fevals
0,0.0328523584887,0.00261717400008,465
10,0.0364548675656,0.00510025600033,833
20,0.0411969196361,0.00752418900038,1198
30,0.0460439070089,0.00978493200046,1567
40,0.0509079535562,0.0119680460007,1935
50,0.0558982214867,0.0140378940005,2299
60,0.0595419624644,0.0161360100005,2670
70,0.0677393036165,0.0180404390003,3032
80,0.0648760982416,0.019976646,3391
90,0.0700572258328,0.0218408199999,3761
100,0.0667949340367,0.0236908489996,4124
110,0.0625240595281,0.0256757369998,4483
120,0.0644377226519,0.0275976980001,4842
130,0.0724181677546,0.029287327,5215
140,0.0793338678145,0.031000811,5583
150,0.0719351311772,0.0326208480001,5951
160,0.0705548449086,0.03427203,6314
170,0.0772252109516,0.0359722210001,6681
180,0.0788784387873,0.037626285,7042
190,0.0834852508762,0.0392102440001,7401
200,0.0814975317263,0.0407806640001,7770
210,0.0747507633693,0.0424885950001,8138
220,0.0738867149429,0.0441187890001,8508
230,0.0736141642782,0.0459028600003,8877
240,0.0785928158837,0.0475957790004,9254
250,0.0813955957983,0.0491224760003,9618
260,0.0885237186498,0.0506179960003,9982
270,0.0871487420367,0.0520666980001,10351
280,0.0872364620505,0.0534831650002,10714
290,0.0843412007144,0.0549655600003,11084
300,0.0849370830108,0.0566034310004,11455
310,0.0840850012353,0.0580388320004,11821
320,0.0852491292661,0.0594808700007,12189
330,0.0867783794958,0.0608993110009,12557
340,0.0843222034327,0.0623965470008,12929
350,0.0819871626155,0.0637977940009,13290
360,0.0847958171729,0.0652002010006,13655
370,0.0892002862404,0.0666018370007,14017
380,0.0912489293045,0.0679019440008,14389
390,0.0904825644999,0.0693510670008,14752
400,0.090474988759,0.0706981200005,15115
410,0.090562405002,0.0721686120005,15481
420,0.0912863307759,0.0735954190004,15845
430,0.089856513137,0.0750201290007,16211
440,0.0867230787699,0.0765652150008,16589
450,0.0893206876552,0.0780287760008,16953
460,0.0886480320272,0.0795161340006,17326
470,0.0923272043764,0.0810511090008,17692
480,0.0919998552089,0.082544968001,18062
490,0.0915916295269,0.0840246010011,18423
500,0.0950881475552,0.085556508001,18785
510,0.0885585465581,0.0874229130013,19152
