iterations,fitness,time,fevals
0,0.0258907635943,0.00237328000003,289
10,0.030344325012,0.00401702399995,477
20,0.0331773258534,0.00600181400023,663
30,0.0390189288395,0.00758782999947,848
40,0.0390920010274,0.00954411699968,1037
50,0.0411208357422,0.0114927809991,1224
60,0.0426465465672,0.013023266999,1409
70,0.044506630759,0.014722513999,1591
80,0.0461937046927,0.0160629199991,1784
90,0.046380934273,0.0173844129995,1970
100,0.0461937046927,0.0187903479991,2160
110,0.047032642426,0.0201479159987,2344
120,0.0462629038716,0.0217342319984,2529
130,0.0502638025411,0.0228554309988,2717
140,0.0514987089202,0.0245639019986,2899
150,0.0514987089202,0.0259035639983,3085
160,0.0496262347496,0.0272757139983,3271
170,0.0506967444387,0.0287472659984,3459
180,0.0499465827432,0.0303648999979,3642
190,0.0539282332013,0.0318814519978,3826
200,0.0530840365272,0.0330298129984,4012
210,0.0523748114623,0.0342565409983,4200
220,0.0521287980281,0.0353668269981,4384
230,0.0527407646947,0.0365276639977,4570
240,0.0535284455349,0.0376787399973,4759
250,0.0525131177011,0.0390360999972,4948
260,0.0523872714484,0.0402935449974,5133
270,0.0505661029226,0.0417378609973,5319
280,0.0507341737039,0.0428783159978,5505
290,0.0537625773186,0.0442746499975,5690
300,0.0537625773186,0.0459053949971,5872
310,0.0504812943882,0.0475117549968,6059
320,0.0480517015197,0.0486314529971,6245
330,0.047861874693,0.0498248889971,6430
340,0.0525801450477,0.0510070009977,6611
350,0.0562299960728,0.0525759329976,6798
360,0.0539661142112,0.0539927149975,6989
370,0.0559121178014,0.0552865339978,7175
380,0.0559121178014,0.056958584998,7355
390,0.0559121178014,0.0582081559987,7546
400,0.0581137604236,0.0597350359994,7732
410,0.0559121178014,0.0611717900001,7911
420,0.0549396326762,0.0625901249996,8097
430,0.0531453343092,0.0638431500001,8279
440,0.0528138211418,0.0653509419999,8465
450,0.055970317374,0.0666356780002,8647
460,0.0584910070801,0.0676807040008,8830
470,0.058096524701,0.0687017630007,9020
480,0.0590760364121,0.070105017001,9197
490,0.0594152456528,0.071441129001,9381
500,0.0575621184995,0.0724945240008,9570
510,0.0604693654356,0.0735299220014,9749
520,0.060911102965,0.0749311400014,9931
530,0.0617606980631,0.0764251210012,10122
540,0.0617606980631,0.078199683001,10308
550,0.0617606980631,0.0798196250016,10493
560,0.0611339238399,0.0807876980016,10680
570,0.0598283229835,0.0818999300009,10870
580,0.0599986804108,0.0828522240008,11055
590,0.0600484547809,0.0839063440008,11242
600,0.0598367032534,0.0850284480002,11432
610,0.0598367032534,0.0864559910005,11617
