iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.127329043032,0.123571458333,0.117547287289,0.709387755102,0.703583061889,0.725848563969,0.10101010101,0.116504854369,0.222222222222,0.3326191
10,0.120702529268,0.121230524962,0.124229194033,0.70693877551,0.706840390879,0.699738903394,0.0675324675325,0.0816326530612,0.0650406504065,3.494834639
20,0.1219235778,0.116553314455,0.118980777302,0.732244897959,0.732899022801,0.736292428198,0.0179640718563,0,0.0380952380952,6.8565335
30,0.124073166657,0.123411028098,0.125827077856,0.730612244898,0.726384364821,0.731070496084,0.00602409638554,0,0.0190476190476,9.764395818
40,0.130001774796,0.128154741978,0.12992241507,0.731428571429,0.732899022801,0.731070496084,0,0,0,12.758245688
50,0.115309970931,0.11752767131,0.104254675902,0.697959183673,0.684039087948,0.725848563969,0.327272727273,0.29197080292,0.37125748503,15.80969965
60,0.130998283738,0.119617680511,0.127001094578,0.679183673469,0.706840390879,0.704960835509,0.128603104213,0.210526315789,0.231292517007,18.942718088
70,0.113372728801,0.109736300558,0.106164534725,0.715918367347,0.732899022801,0.725848563969,0.179245283019,0.196078431373,0.173228346457,21.866075463
80,0.115641274656,0.110486898793,0.105392186058,0.70612244898,0.726384364821,0.733681462141,0.181818181818,0.176470588235,0.291666666667,25.290734707
90,0.124643074266,0.121156461595,0.122297184405,0.727346938776,0.732899022801,0.731070496084,0.0176470588235,0,0,28.312749046
100,0.113094284859,0.10408895387,0.104008309996,0.704489795918,0.732899022801,0.723237597911,0.150234741784,0.196078431373,0.184615384615,31.328919429
110,0.115037684841,0.107264622015,0.108986281226,0.718367346939,0.739413680782,0.728459530026,0.0848806366048,0.0697674418605,0.0545454545455,34.476672538
120,0.115434798515,0.109112067785,0.108755561037,0.718367346939,0.729641693811,0.731070496084,0.08,0.0879120879121,0.104347826087,37.470516516
130,0.115258218323,0.114554775591,0.105229722608,0.715918367347,0.71986970684,0.728459530026,0.147058823529,0.0652173913043,0.174603174603,40.654439212
140,0.113467773736,0.110967970186,0.103417031022,0.718367346939,0.723127035831,0.731070496084,0.203233256351,0.158415841584,0.201550387597,43.794704325
150,0.113677352271,0.109258383843,0.104236491762,0.715918367347,0.729641693811,0.738903394256,0.201834862385,0.178217821782,0.21875,46.794317645
160,0.113138497859,0.107589811656,0.105783222822,0.715102040816,0.742671009772,0.718015665796,0.159036144578,0.185567010309,0.129032258065,49.773579149
170,0.114026070861,0.108841374284,0.105833776454,0.715102040816,0.726384364821,0.731070496084,0.146699266504,0.125,0.162601626016,52.770678719
180,0.11341082538,0.109462259794,0.103563814408,0.717551020408,0.71661237785,0.728459530026,0.227678571429,0.18691588785,0.223880597015,55.824893051
190,0.111462716961,0.10516877602,0.101978264153,0.724897959184,0.739413680782,0.738903394256,0.214452214452,0.183673469388,0.21875,58.963756522
200,0.113673139598,0.109505549823,0.104754866485,0.724081632653,0.723127035831,0.736292428198,0.199052132701,0.123711340206,0.192,61.918311021
210,0.113624170733,0.107702671278,0.104144419142,0.710204081633,0.732899022801,0.731070496084,0.132029339853,0.145833333333,0.134453781513,65.008880896
220,0.112683958704,0.106268922596,0.103352903885,0.718367346939,0.742671009772,0.733681462141,0.164648910412,0.20202020202,0.177419354839,67.895002653
230,0.111933930251,0.105927906329,0.102735709031,0.722448979592,0.729641693811,0.718015665796,0.220183486239,0.194174757282,0.194029850746,70.9800279
240,0.110972654398,0.105139759347,0.102531983249,0.723265306122,0.742671009772,0.736292428198,0.231292517007,0.233009708738,0.217054263566,74.085081449
250,0.110965632503,0.106329233473,0.10034265903,0.715918367347,0.723127035831,0.751958224543,0.175355450237,0.174757281553,0.251968503937,76.954933561
260,0.112647972614,0.106093638977,0.101786884818,0.711020408163,0.732899022801,0.746736292428,0.149038461538,0.163265306122,0.236220472441,80.145193052
270,0.111695369035,0.1055842645,0.10268662975,0.714285714286,0.742671009772,0.736292428198,0.150485436893,0.217821782178,0.178861788618,83.020805152
280,0.110342287445,0.10499451996,0.100409924704,0.72,0.736156351792,0.733681462141,0.207852193995,0.228571428571,0.215384615385,86.169410319
290,0.110301754274,0.10435040226,0.0999125349966,0.716734693878,0.739413680782,0.741514360313,0.202298850575,0.230769230769,0.255639097744,89.484005191
300,0.109344580264,0.104375471481,0.10015133186,0.721632653061,0.739413680782,0.738903394256,0.21247113164,0.21568627451,0.21875,92.468339093
310,0.10916477961,0.1037329406,0.0985321598653,0.714285714286,0.742671009772,0.741514360313,0.162679425837,0.20202020202,0.208,95.422330695
320,0.111312231258,0.105828820883,0.10143310713,0.715102040816,0.736156351792,0.736292428198,0.146699266504,0.181818181818,0.178861788618,98.257872873
330,0.109645774343,0.104615351538,0.0999404519685,0.724081632653,0.742671009772,0.733681462141,0.235294117647,0.247619047619,0.227272727273,101.306378991
