iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.118013215781,0.10807162614,0.115539817748,0.72,0.752442996743,0.733681462141,0.127226463104,0.191489361702,0.16393442623,0.020850874
10,0.117962129112,0.108545295765,0.115777587177,0.722448979592,0.752442996743,0.738903394256,0.137055837563,0.191489361702,0.166666666667,0.147720999
20,0.117439088892,0.108635690413,0.115981777919,0.720816326531,0.749185667752,0.736292428198,0.140703517588,0.189473684211,0.165289256198,0.287202591
30,0.117214870657,0.108750274894,0.115650101565,0.722448979592,0.749185667752,0.738903394256,0.145728643216,0.189473684211,0.166666666667,0.413062694
40,0.117136125515,0.108689642221,0.115474153635,0.721632653061,0.749185667752,0.736292428198,0.145363408521,0.189473684211,0.165289256198,0.535782463
50,0.116817102588,0.108271204102,0.114961019055,0.722448979592,0.749185667752,0.736292428198,0.154228855721,0.189473684211,0.165289256198,0.659954175
60,0.116851116492,0.108787467484,0.114768925608,0.720816326531,0.749185667752,0.736292428198,0.153465346535,0.189473684211,0.165289256198,0.776976703
70,0.116646886728,0.108600227123,0.114477850782,0.722448979592,0.749185667752,0.736292428198,0.154228855721,0.189473684211,0.165289256198,0.893126955
80,0.116637854399,0.108394819091,0.114484276817,0.722448979592,0.749185667752,0.736292428198,0.154228855721,0.189473684211,0.165289256198,1.005845638
90,0.116185926901,0.108191245188,0.114407681425,0.722448979592,0.749185667752,0.741514360313,0.15,0.189473684211,0.168067226891,1.123908108
100,0.116125209668,0.107880756367,0.114126510664,0.720816326531,0.749185667752,0.736292428198,0.153465346535,0.189473684211,0.165289256198,1.24651584
110,0.114240113729,0.104391467274,0.112000797847,0.714285714286,0.742671009772,0.733681462141,0.170616113744,0.185567010309,0.190476190476,1.355862012
120,0.114031331916,0.104019149475,0.111783147444,0.718367346939,0.745928338762,0.738903394256,0.180522565321,0.1875,0.206349206349,1.469622349
130,0.113900535306,0.10393512473,0.111402122312,0.718367346939,0.745928338762,0.738903394256,0.180522565321,0.1875,0.206349206349,1.581170516
140,0.114061029502,0.104109619252,0.111683270366,0.718367346939,0.742671009772,0.738903394256,0.180522565321,0.185567010309,0.206349206349,1.690909505
150,0.113883353901,0.104004267128,0.111403692855,0.718367346939,0.742671009772,0.738903394256,0.180522565321,0.185567010309,0.206349206349,1.801456586
160,0.113492048042,0.103501119684,0.111385529954,0.718367346939,0.739413680782,0.738903394256,0.184397163121,0.183673469388,0.206349206349,1.925231939
170,0.112825441711,0.102465792561,0.110697106255,0.72,0.742671009772,0.733681462141,0.189125295508,0.20202020202,0.203125,2.054697485
180,0.112118827437,0.101601915822,0.10946896221,0.718367346939,0.742671009772,0.723237597911,0.203233256351,0.217821782178,0.19696969697,2.180794703
190,0.111853377044,0.101730490982,0.108749428603,0.718367346939,0.742671009772,0.725848563969,0.203233256351,0.217821782178,0.198473282443,2.295661456
200,0.111743458774,0.102075752436,0.108542059919,0.716734693878,0.745928338762,0.728459530026,0.198614318707,0.235294117647,0.2,2.404283538
210,0.111709396102,0.101969984086,0.1084437749,0.715918367347,0.742671009772,0.733681462141,0.194444444444,0.233009708738,0.190476190476,2.516600655
220,0.110689430903,0.101062380427,0.108447943093,0.711020408163,0.745928338762,0.720626631854,0.223684210526,0.25,0.195488721805,2.627979454
230,0.110346025414,0.100607639978,0.108950995506,0.716734693878,0.752442996743,0.725848563969,0.216704288939,0.269230769231,0.210526315789,2.736401096
240,0.11024533896,0.100187047575,0.108926192094,0.717551020408,0.755700325733,0.728459530026,0.220720720721,0.271844660194,0.212121212121,2.843747519
250,0.10962095024,0.100006195192,0.108992805813,0.72,0.755700325733,0.728459530026,0.21867881549,0.271844660194,0.212121212121,2.949669815
260,0.109612174553,0.100191603491,0.10889397379,0.719183673469,0.755700325733,0.728459530026,0.218181818182,0.271844660194,0.212121212121,3.05911573
270,0.109456099701,0.10037094026,0.108939191326,0.717551020408,0.752442996743,0.728459530026,0.213636363636,0.269230769231,0.212121212121,3.167386104
280,0.109293698741,0.0998959140721,0.109026350871,0.716734693878,0.752442996743,0.728459530026,0.216704288939,0.269230769231,0.212121212121,3.277814742
290,0.109027034532,0.0999690170415,0.109305483101,0.718367346939,0.752442996743,0.725848563969,0.21768707483,0.269230769231,0.210526315789,3.382815913
300,0.107872768864,0.0994217983321,0.109107334186,0.715918367347,0.755700325733,0.723237597911,0.226666666667,0.285714285714,0.220588235294,3.486362313
310,0.10782740523,0.099345671298,0.109164533521,0.715102040816,0.755700325733,0.723237597911,0.22271714922,0.285714285714,0.220588235294,3.589184049
320,0.107699949786,0.0992633512863,0.109022099012,0.715918367347,0.755700325733,0.723237597911,0.226666666667,0.285714285714,0.220588235294,3.69162919
330,0.107209626524,0.0990845568611,0.108588241481,0.718367346939,0.755700325733,0.723237597911,0.228187919463,0.285714285714,0.220588235294,3.795382886
340,0.107309379798,0.0988070734081,0.108729093876,0.718367346939,0.755700325733,0.725848563969,0.228187919463,0.285714285714,0.222222222222,3.897922348
350,0.107043666786,0.0991348482772,0.108114169669,0.720816326531,0.755700325733,0.725848563969,0.236607142857,0.285714285714,0.222222222222,4.005113413
360,0.106719058106,0.0988672996702,0.108156922732,0.719183673469,0.755700325733,0.725848563969,0.232142857143,0.285714285714,0.222222222222,4.126362346
370,0.106216649492,0.0983242358741,0.107929774619,0.721632653061,0.752442996743,0.723237597911,0.223234624146,0.269230769231,0.208955223881,4.230313702
