iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.181478749284,0.195722336219,0.172950143677,0.471020408163,0.442996742671,0.498694516971,0.407678244973,0.373626373626,0.428571428571,0.012466679
10,0.18088395356,0.195422419015,0.173195168551,0.464489795918,0.446254071661,0.488250652742,0.399267399267,0.375,0.416666666667,0.185824521
20,0.1812522567,0.195571767577,0.173510228506,0.462857142857,0.442996742671,0.485639686684,0.397435897436,0.373626373626,0.415430267062,0.337285167
30,0.182362395296,0.196560248763,0.175226399166,0.465306122449,0.446254071661,0.477806788512,0.40291704649,0.375,0.411764705882,0.497421287
40,0.180622464748,0.195617559252,0.173614979967,0.467755102041,0.446254071661,0.480417754569,0.404021937843,0.375,0.41642228739,0.667493811
50,0.180179377565,0.195414528724,0.173080030266,0.473469387755,0.446254071661,0.483028720627,0.407713498623,0.375,0.417647058824,0.808382592
60,0.174554931926,0.18884403129,0.16615268065,0.487346938776,0.459283387622,0.527415143603,0.400763358779,0.36641221374,0.443076923077,0.97777894
70,0.174924133619,0.187838034117,0.167993109134,0.484897959184,0.462540716612,0.516971279373,0.391513982642,0.362934362934,0.430769230769,1.128374094
80,0.175403331028,0.188182753756,0.16860953921,0.484897959184,0.469055374593,0.514360313316,0.393852065322,0.375478927203,0.429447852761,1.286268759
90,0.175592237402,0.187586855353,0.169311092999,0.484081632653,0.469055374593,0.509138381201,0.392307692308,0.375478927203,0.426829268293,1.43474465
100,0.177107567189,0.188505017131,0.169922699438,0.474285714286,0.475570032573,0.511749347258,0.383141762452,0.383141762452,0.428134556575,1.593037831
110,0.175734621691,0.188725987012,0.169064896513,0.479183673469,0.465798045603,0.509138381201,0.386538461538,0.374045801527,0.423312883436,1.732542661
120,0.177116571475,0.189553180227,0.169406119739,0.474285714286,0.452768729642,0.509138381201,0.386666666667,0.368421052632,0.433734939759,1.883058946
130,0.179370205096,0.191378339543,0.172437086294,0.462857142857,0.459283387622,0.488250652742,0.379245283019,0.380597014925,0.423529411765,2.023584269
140,0.180514110526,0.192315508947,0.17360452719,0.462857142857,0.456026058632,0.488250652742,0.380414312618,0.379182156134,0.426900584795,2.167518988
150,0.187880222037,0.199689911391,0.180802422786,0.444081632653,0.436482084691,0.477806788512,0.380345768881,0.375451263538,0.428571428571,2.305965332
160,0.188844151492,0.201099727555,0.180502886213,0.442448979592,0.439739413681,0.483028720627,0.378525932666,0.376811594203,0.431034482759,2.468587362
170,0.188898234673,0.201914589197,0.180471197676,0.448163265306,0.436482084691,0.477806788512,0.388788426763,0.375451263538,0.425287356322,2.592810641
180,0.189577370875,0.203426761543,0.180711756212,0.446530612245,0.42671009772,0.483028720627,0.388086642599,0.371428571429,0.4375,2.737445408
190,0.188017877794,0.202485597974,0.179305013542,0.444897959184,0.420195439739,0.477806788512,0.393939393939,0.377622377622,0.438202247191,2.879874512
200,0.188145275802,0.202479346693,0.179593825452,0.440816326531,0.420195439739,0.477806788512,0.392191659272,0.377622377622,0.441340782123,3.022986304
210,0.188303020252,0.20287694903,0.179383416612,0.444897959184,0.416938110749,0.480417754569,0.395017793594,0.371929824561,0.442577030812,3.159366349
220,0.183541591385,0.198972097841,0.17461528792,0.456326530612,0.436482084691,0.485639686684,0.396739130435,0.379928315412,0.432276657061,3.298141594
230,0.191310417469,0.208794000598,0.183135614957,0.444897959184,0.42671009772,0.477806788512,0.40350877193,0.393103448276,0.438202247191,3.45415496
240,0.19154788424,0.208943190511,0.183373986265,0.445714285714,0.42996742671,0.477806788512,0.40490797546,0.398625429553,0.441340782123,3.585171098
250,0.19205361813,0.210548400413,0.184266693789,0.441632653061,0.420195439739,0.472584856397,0.402097902098,0.390410958904,0.435754189944,3.739622518
