iterations,fitness,time,fevals
0,9.0,8.60899999999e-05,11
10,11.0,0.000180599,21
20,12.0,0.000601864,31
30,12.0,0.000706228999999,41
40,13.0,0.000755806999999,51
50,13.0,0.000797074999999,61
60,13.0,0.000827341999999,71
70,13.0,0.00085764,81
80,13.0,0.000890118999999,91
90,13.0,0.000994802999999,101
100,13.0,0.001069534,111
110,13.0,0.001252629,121
120,13.0,0.001312057,131
130,13.0,0.001401355,141
140,13.0,0.001474322,151
150,13.0,0.001524331,161
160,13.0,0.001564755,171
170,13.0,0.001635775,181
180,13.0,0.001705764,191
190,13.0,0.001765189,201
200,13.0,0.001859862,211
210,13.0,0.002142564,221
220,13.0,0.002245692,231
230,13.0,0.002315303,241
240,13.0,0.002482134,251
250,13.0,0.002581861,261
260,13.0,0.002627359,271
270,13.0,0.002666064,281
280,13.0,0.002717152,291
290,13.0,0.002807324,301
300,13.0,0.00288953,311
310,13.0,0.003019012,321
320,13.0,0.003114416,331
330,13.0,0.003182523,341
340,13.0,0.00325777999999,351
350,13.0,0.003346134,361
360,13.0,0.003433799,371
370,13.0,0.003517601,381
380,13.0,0.00358713,391
390,13.0,0.003654764,401
400,13.0,0.003713621,411
410,13.0,0.003781303,421
420,13.0,0.003840691,431
430,13.0,0.00390022,441
440,13.0,0.003971116,451
450,13.0,0.004037035,461
460,13.0,0.004095458,471
470,13.0,0.004193297,481
480,13.0,0.004253014,491
490,13.0,0.004321571,501
500,13.0,0.004380528,511
510,13.0,0.004439116,521
520,13.0,0.004531398,531
530,13.0,0.004583433,541
540,13.0,0.004663737,551
550,13.0,0.004738754,561
560,13.0,0.004805164,571
570,13.0,0.005041671,581
580,13.0,0.005177337,591
590,13.0,0.005294181,601
600,13.0,0.005359077,611
610,13.0,0.005419683,621
620,13.0,0.005538562,631
630,13.0,0.005639496,641
640,13.0,0.005730133,651
650,13.0,0.005816143,661
660,13.0,0.005888757,671
670,13.0,0.0059317,681
680,13.0,0.005991823,691
690,13.0,0.00605619,701
700,13.0,0.006112915,711
710,13.0,0.006166099,721
720,13.0,0.006321465,731
730,13.0,0.006408989,741
740,13.0,0.006581079,751
750,13.0,0.00667073,761
760,13.0,0.006753584,771
770,13.0,0.00681268400001,781
780,13.0,0.00691861300001,791
790,13.0,0.007036015,801
800,13.0,0.007139675,811
810,13.0,0.00722947600001,821
820,13.0,0.00769545100001,831
830,13.0,0.00782380600001,841
840,13.0,0.00793651400001,851
850,13.0,0.00803950400001,861
860,13.0,0.00808884800001,871
870,13.0,0.00815567400001,881
880,13.0,0.00826751100001,891
890,13.0,0.00848489400001,901
900,13.0,0.00858562300001,911
910,13.0,0.00863636200001,921
920,13.0,0.00867618700001,931
