iterations,fitness,time,fevals
0,14.0,0.012579313,1000
10,14.0,0.022413722,2100
20,13.0,0.033749109,3200
30,13.0,0.046564083,4300
40,14.0,0.062818767,5400
50,14.0,0.07560005,6500
60,14.0,0.084909464,7600
70,14.0,0.100930345,8700
80,14.0,0.131201136,9800
90,14.0,0.139306912,10900
100,14.0,0.164090985,12000
110,14.0,0.17057335,13100
120,14.0,0.179234636,14200
130,14.0,0.187750353,15300
140,14.0,0.193333463,16400
150,14.0,0.198478424,17500
160,14.0,0.206255594,18600
170,14.0,0.211495289,19700
180,14.0,0.216219044,20800
190,14.0,0.2212678,21900
200,14.0,0.228941806,23000
210,14.0,0.236846586,24100
220,14.0,0.244045614,25200
230,14.0,0.248715714,26300
240,14.0,0.255394188,27400
250,14.0,0.260269452,28500
260,14.0,0.266907008,29600
270,14.0,0.274566202,30700
280,14.0,0.281762084,31800
290,14.0,0.287164865,32900
300,14.0,0.292162773,34000
310,14.0,0.298670856,35100
320,14.0,0.304169695,36200
330,14.0,0.313675762,37300
340,14.0,0.32165581,38400
350,14.0,0.329310944,39500
360,14.0,0.337339684,40600
370,14.0,0.343115793,41700
380,14.0,0.354017642,42800
390,14.0,0.360986786,43900
400,14.0,0.368488559,45000
410,14.0,0.377460882,46100
420,14.0,0.383763116,47200
430,14.0,0.394585223,48300
440,14.0,0.40612859,49400
450,14.0,0.41612045,50500
460,14.0,0.443002872,51600
470,14.0,0.449858344,52700
480,14.0,0.455334899,53800
490,14.0,0.461861526,54900
500,14.0,0.467695794,56000
510,14.0,0.474135016,57100
520,14.0,0.483266169,58200
530,14.0,0.491064911,59300
540,14.0,0.498941784,60400
550,14.0,0.506633657,61500
560,14.0,0.513793255,62600
570,14.0,0.521382901,63700
580,14.0,0.52981799,64800
590,14.0,0.536306812,65900
600,14.0,0.550634228,67000
610,14.0,0.562972403,68100
620,14.0,0.573366818,69200
630,14.0,0.585583955,70300
640,14.0,0.593056769,71400
650,14.0,0.605536714,72500
660,14.0,0.630509039,73600
670,14.0,0.637528701,74700
680,15.0,0.647752844,75800
690,14.0,0.677210923,76900
700,14.0,0.688887805,78000
710,14.0,0.699000511,79100
720,14.0,0.709308457,80200
730,14.0,0.733192793,81300
740,14.0,0.745088235,82400
750,15.0,0.755341286,83500
760,14.0,0.764586268,84600
770,14.0,0.784324504,85700
780,15.0,0.796738565,86800
790,14.0,0.805101599,87900
800,14.0,0.813890459,89000
810,15.0,0.823303117,90100
820,14.0,0.834332469,91200
830,14.0,0.842334917,92300
840,14.0,0.854515488,93400
850,14.0,0.867361826,94500
860,14.0,0.873544137,95600
870,14.0,0.883124174,96700
880,14.0,0.890831755,97800
890,14.0,0.915284694,98900
900,14.0,0.927370402,100000
910,14.0,0.939843562,101100
920,15.0,0.94802265,102200
930,14.0,0.963223714,103300
940,14.0,0.973594424,104400
950,14.0,0.984576275,105500
960,14.0,0.997830096,106600
970,14.0,1.00817106,107700
980,14.0,1.018502743,108800
990,14.0,1.029096623,109900
1000,14.0,1.038974071,111000
1010,14.0,1.048387384,112100
1020,15.0,1.064656835,113200
1030,15.0,1.075612653,114300
1040,15.0,1.089545017,115400
1050,15.0,1.104557308,116500
1060,15.0,1.115081778,117600
1070,15.0,1.138090945,118700
1080,15.0,1.154526792,119800
1090,15.0,1.175864398,120900
1100,15.0,1.199176546,122000
1110,15.0,1.223042568,123100
1120,15.0,1.236346839,124200
1130,15.0,1.243602656,125300
1140,15.0,1.253817508,126400
1150,15.0,1.263886926,127500
1160,15.0,1.271889426,128600
1170,15.0,1.278285433,129700
1180,15.0,1.284280507,130800
1190,15.0,1.294987015,131900
1200,15.0,1.301516239,133000
1210,15.0,1.311214348,134100
1220,15.0,1.316283946,135200
1230,15.0,1.323473031,136300
1240,15.0,1.327842702,137400
1250,15.0,1.33223913,138500
1260,15.0,1.336474481,139600
1270,15.0,1.344661515,140700
1280,15.0,1.350483653,141800
1290,15.0,1.355139427,142900
1300,15.0,1.360412954,144000
1310,15.0,1.365357655,145100
1320,15.0,1.370181001,146200
1330,15.0,1.374705858,147300
1340,15.0,1.379838528,148400
1350,15.0,1.386815452,149500
1360,15.0,1.391822651,150600
1370,15.0,1.398299791,151700
1380,15.0,1.403723695,152800
1390,15.0,1.40972769,153900
1400,15.0,1.414316849,155000
1410,15.0,1.419300675,156100
1420,15.0,1.428978229,157200
1430,15.0,1.441523026,158300
1440,15.0,1.453948476,159400
1450,15.0,1.462035775,160500
1460,15.0,1.474207624,161600
1470,15.0,1.488582978,162700
1480,15.0,1.500836988,163800
1490,15.0,1.511739578,164900
1500,15.0,1.523050759,166000
1510,15.0,1.53172613,167100
1520,15.0,1.538649032,168200
1530,15.0,1.555269986,169300
1540,15.0,1.561604185,170400
1550,15.0,1.573430683,171500
1560,15.0,1.581247383,172600
1570,15.0,1.593084029,173700
1580,15.0,1.602448509,174800
1590,15.0,1.614768047,175900
1600,15.0,1.628247672,177000
1610,15.0,1.639183448,178100
1620,15.0,1.651536225,179200
1630,15.0,1.667682497,180300
1640,15.0,1.682527975,181400
1650,15.0,1.695198796,182500
1660,15.0,1.711949883,183600
1670,15.0,1.7227255,184700
1680,15.0,1.729330224,185800
1690,15.0,1.749621549,186900
1700,15.0,1.759097907,188000
1710,15.0,1.767334505,189100
1720,15.0,1.772925303,190200
1730,15.0,1.782507196,191300
1740,15.0,1.790411992,192400
1750,15.0,1.79989893,193500
1760,15.0,1.806927858,194600
1770,15.0,1.813352624,195700
1780,15.0,1.821340517,196800
1790,15.0,1.828071313,197900
1800,15.0,1.840084148,199000
1810,15.0,1.848005078,200100
1820,15.0,1.85488022,201200
1830,15.0,1.862168224,202300
1840,15.0,1.871044505,203400
1850,15.0,1.882210725,204500
1860,15.0,1.890632665,205600
1870,15.0,1.898063201,206700
1880,15.0,1.904750143,207800
1890,15.0,1.916623731,208900
1900,15.0,1.924008237,210000
1910,15.0,1.938433225,211100
1920,15.0,1.950110484,212200
1930,15.0,1.968918835,213300
1940,15.0,1.978790033,214400
1950,15.0,1.987150085,215500
1960,15.0,2.000614499,216600
1970,15.0,2.007332893,217700
1980,15.0,2.015731761,218800
1990,15.0,2.022956339,219900
2000,15.0,2.02945512,221000
2010,15.0,2.042050605,222100
2020,15.0,2.051856607,223200
2030,15.0,2.059962126,224300
2040,15.0,2.067936307,225400
2050,15.0,2.08249427,226500
2060,15.0,2.091443795,227600
2070,15.0,2.09819179,228700
2080,15.0,2.109026788,229800
2090,15.0,2.119210283,230900
2100,15.0,2.130721069,232000
2110,15.0,2.137310977,233100
2120,15.0,2.145084612,234200
2130,15.0,2.154922982,235300
2140,15.0,2.159473093,236400
2150,15.0,2.1637338,237500
2160,15.0,2.192544123,238600
2170,15.0,2.227192235,239700
2180,15.0,2.235963271,240800
2190,15.0,2.25281758,241900
2200,15.0,2.271506569,243000
2210,15.0,2.286011078,244100
2220,15.0,2.298574672,245200
2230,15.0,2.310197566,246300
2240,15.0,2.317856754,247400
2250,15.0,2.324202423,248500
2260,15.0,2.335713564,249600
2270,15.0,2.346795185,250700
2280,15.0,2.35359709,251800
2290,15.0,2.361012111,252900
2300,15.0,2.365949983,254000
2310,15.0,2.380915465,255100
2320,15.0,2.38913128,256200
2330,15.0,2.396065628,257300
2340,15.0,2.404670458,258400
2350,15.0,2.409790073,259500
2360,15.0,2.417753447,260600
2370,15.0,2.423956058,261700
2380,15.0,2.429481424,262800
2390,15.0,2.435436396,263900
2400,15.0,2.440609614,265000
2410,15.0,2.446259159,266100
