iterations,fitness,time,fevals
0,15.0,0.012335923,648
10,15.0,0.023603141,1198
20,15.0,0.035490402,1748
30,15.0,0.042164517,2303
40,15.0,0.05842219,2846
50,15.0,0.066906487,3398
60,15.0,0.078510941,3948
70,15.0,0.096488161,4501
80,15.0,0.108415508,5047
90,15.0,0.132888877,5600
100,15.0,0.151871008,6139
110,15.0,0.185375409,6687
120,15.0,0.190805462,7237
130,15.0,0.197645574,7782
140,15.0,0.204083258,8328
150,15.0,0.210793857,8868
160,15.0,0.214888597,9415
170,15.0,0.222518034,9962
180,15.0,0.228847379,10515
190,15.0,0.235673131,11058
200,15.0,0.241018899,11601
210,15.0,0.247511821,12155
220,15.0,0.250366088,12697
230,15.0,0.25332536,13246
240,15.0,0.256663322,13799
250,15.0,0.261118673,14351
260,15.0,0.265095258,14898
270,15.0,0.26777028,15455
280,15.0,0.270236322,16001
290,15.0,0.275806956,16545
300,15.0,0.280356869,17099
310,15.0,0.284240565,17636
320,15.0,0.288913563,18187
330,15.0,0.29316732,18730
340,15.0,0.296039842,19276
350,15.0,0.29997842,19826
360,15.0,0.306046097,20373
370,15.0,0.31081205,20928
380,15.0,0.314757038,21472
390,15.0,0.322402728,22019
400,15.0,0.327022367,22566
410,15.0,0.332205892,23112
420,15.0,0.338352785,23661
430,15.0,0.343725511,24205
440,15.0,0.349447829,24755
450,15.0,0.360750904,25300
460,15.0,0.376420449,25846
470,15.0,0.384434524,26393
480,15.0,0.390589661,26942
490,15.0,0.40280042,27499
500,15.0,0.41114058,28049
510,15.0,0.424711448,28604
520,15.0,0.440618974,29152
530,15.0,0.449011161,29695
540,15.0,0.46138471,30243
550,15.0,0.472052761,30790
560,15.0,0.484371543,31341
570,15.0,0.49069459,31887
580,15.0,0.497292953,32430
590,15.0,0.503492042,32980
600,15.0,0.509806093,33531
610,15.0,0.51559462,34078
620,15.0,0.528196087,34618
630,15.0,0.542765324,35168
640,15.0,0.548709511,35710
650,15.0,0.56236644,36252
660,15.0,0.570420424,36806
670,15.0,0.590584584,37357
680,15.0,0.595318314,37898
690,15.0,0.602094795,38446
700,15.0,0.609887894,38990
710,15.0,0.616445672,39545
720,15.0,0.624343339,40096
730,15.0,0.629565154,40652
740,15.0,0.63501018,41193
750,15.0,0.645986656,41738
760,15.0,0.652415061,42293
770,15.0,0.684165792,42847
780,15.0,0.693983449,43392
790,15.0,0.701939355,43941
800,15.0,0.712043532,44481
810,15.0,0.720521293,45029
820,15.0,0.726829815,45581
830,15.0,0.73455656,46133
840,15.0,0.740726159,46680
850,15.0,0.745790872,47232
860,15.0,0.7545315,47780
870,15.0,0.758669829,48330
880,15.0,0.765760778,48884
890,15.0,0.772441487,49429
900,15.0,0.780011809,49979
910,15.0,0.790074222,50526
920,15.0,0.79867893,51072
930,15.0,0.80660736,51626
940,15.0,0.816343271,52181
950,15.0,0.82292761,52726
960,15.0,0.828009298,53274
970,15.0,0.835346281,53820
980,15.0,0.842148039,54366
990,15.0,0.85044511,54915
1000,15.0,0.854890739,55462
1010,15.0,0.860149212,56016
1020,15.0,0.866198658,56566
1030,15.0,0.873919283,57113
1040,15.0,0.879749045,57661
1050,15.0,0.891288898,58211
1060,15.0,0.900115989,58755
1070,15.0,0.907774517,59293
1080,15.0,0.919168345,59842
1090,15.0,0.932634603,60391
1100,15.0,0.942546317,60936
1110,15.0,0.950088485,61496
1120,15.0,0.954615115,62042
1130,15.0,0.961476367,62590
1140,15.0,0.969753563,63145
1150,15.0,0.978972309,63685
1160,15.0,0.986048871,64237
1170,15.0,0.992137167,64778
1180,15.0,0.99782415,65325
1190,15.0,1.004831336,65873
1200,15.0,1.015816008,66421
1210,15.0,1.023162923,66964
1220,15.0,1.030479537,67530
1230,15.0,1.039240772,68080
1240,15.0,1.043523063,68623
1250,15.0,1.052447373,69179
1260,15.0,1.05875526,69737
1270,15.0,1.065799876,70282
1280,15.0,1.072625784,70839
1290,15.0,1.082538938,71389
1300,15.0,1.09090351,71940
1310,15.0,1.101143733,72490
1320,15.0,1.109183226,73033
1330,15.0,1.118698323,73587
1340,15.0,1.126704938,74143
1350,15.0,1.134046684,74694
1360,15.0,1.139997822,75236
1370,15.0,1.147890207,75784
1380,15.0,1.154912963,76336
1390,15.0,1.165149469,76886
1400,15.0,1.172097806,77434
1410,15.0,1.180756291,77977
1420,15.0,1.186949315,78518
1430,15.0,1.1969619,79058
1440,15.0,1.202016822,79604
1450,15.0,1.211134535,80147
1460,15.0,1.218949717,80695
1470,15.0,1.231923701,81244
1480,15.0,1.251305097,81792
1490,15.0,1.259520229,82333
1500,15.0,1.266570783,82878
1510,15.0,1.273910946,83428
1520,15.0,1.285648182,83971
1530,15.0,1.290939562,84527
1540,15.0,1.308545807,85072
1550,15.0,1.32576736,85619
1560,15.0,1.332278059,86165
1570,15.0,1.339902486,86719
1580,15.0,1.343983662,87257
1590,15.0,1.351282369,87808
1600,15.0,1.359143416,88358
1610,15.0,1.365428052,88914
1620,15.0,1.425201456,89457
1630,15.0,1.439102595,90009
1640,15.0,1.456744069,90563
1650,15.0,1.466403024,91105
1660,15.0,1.476603035,91652
1670,15.0,1.496141292,92201
1680,15.0,1.502895655,92747
1690,15.0,1.509806574,93293
1700,15.0,1.515719676,93827
1710,15.0,1.520472593,94370
1720,15.0,1.541437472,94913
1730,15.0,1.549056376,95455
1740,15.0,1.554746767,96005
1750,15.0,1.568257158,96552
1760,15.0,1.573491923,97105
1770,15.0,1.582509859,97643
1780,15.0,1.590651749,98191
1790,15.0,1.602217241,98731
1800,15.0,1.616993612,99272
1810,15.0,1.622682384,99825
1820,15.0,1.631882417,100374
1830,15.0,1.63894991,100926
1840,15.0,1.647294511,101480
1850,15.0,1.653100937,102030
1860,15.0,1.66245824,102580
1870,15.0,1.668576011,103130
1880,15.0,1.689994712,103676
1890,15.0,1.695686513,104224
1900,15.0,1.70263145,104770
1910,15.0,1.70901089,105317
1920,15.0,1.715635433,105866
1930,15.0,1.722128041,106409
1940,15.0,1.730391922,106967
1950,15.0,1.745628432,107517
1960,15.0,1.751223328,108059
1970,15.0,1.767383082,108607
1980,15.0,1.774855372,109152
1990,15.0,1.781572668,109693
2000,15.0,1.789553188,110243
2010,15.0,1.798936365,110804
2020,15.0,1.806480918,111346
2030,15.0,1.813310687,111897
2040,15.0,1.818037875,112447
2050,15.0,1.824726238,112995
2060,15.0,1.828408359,113539
2070,15.0,1.832407812,114096
2080,15.0,1.83968946,114653
2090,15.0,1.847539695,115204
2100,15.0,1.856942176,115758
2110,15.0,1.862135415,116312
2120,15.0,1.867858871,116869
2130,15.0,1.873643643,117413
2140,15.0,1.881962416,117954
2150,15.0,1.892204454,118511
2160,15.0,1.899017559,119058
2170,15.0,1.907166101,119612
2180,15.0,1.913899347,120156
2190,15.0,1.928070162,120702
2200,15.0,1.94195447,121252
2210,15.0,1.951596564,121797
2220,15.0,1.962591675,122351
2230,15.0,1.970746048,122902
2240,15.0,1.984467131,123442
2250,15.0,1.997252615,123994
2260,15.0,2.011080562,124546
2270,15.0,2.018391371,125095
2280,15.0,2.022416098,125640
2290,15.0,2.025682893,126193
2300,15.0,2.028394348,126734
2310,15.0,2.031970056,127276
2320,15.0,2.035292989,127817
2330,15.0,2.040439302,128359
2340,15.0,2.044907359,128905
2350,15.0,2.049454905,129452
2360,15.0,2.053513354,130000
2370,15.0,2.05628292,130544
2380,15.0,2.059107071,131095
2390,15.0,2.06497918,131640
2400,15.0,2.067867838,132183
2410,15.0,2.070044722,132726
2420,15.0,2.074705254,133274
2430,15.0,2.078435346,133832
2440,15.0,2.082138255,134383
2450,15.0,2.085812775,134933
2460,15.0,2.087467591,135483
2470,15.0,2.089354036,136038
2480,15.0,2.096719574,136586
2490,15.0,2.099706168,137136
2500,15.0,2.104015602,137692
2510,15.0,2.106806279,138241
2520,15.0,2.109087777,138791
2530,15.0,2.113698291,139339
2540,15.0,2.119833956,139883
2550,15.0,2.136926551,140433
2560,15.0,2.140893052,140981
2570,15.0,2.149265256,141535
2580,15.0,2.152893326,142076
2590,15.0,2.157560643,142623
2600,15.0,2.161101583,143168
2610,15.0,2.166320668,143711
2620,15.0,2.172160406,144260
2630,15.0,2.178314846,144814
2640,15.0,2.184267632,145365
2650,15.0,2.231599072,145907
2660,15.0,2.266417347,146457
2670,15.0,2.272083994,146994
2680,15.0,2.288082568,147544
2690,15.0,2.299905082,148091
2700,15.0,2.311512826,148636
2710,15.0,2.323782094,149178
2720,15.0,2.336414151,149732
2730,15.0,2.349535349,150272
2740,15.0,2.374117327,150818
2750,15.0,2.394825731,151363
2760,15.0,2.403739169,151910
