iterations,fitness,time,fevals
0,13.0,5.65720000001e-05,11
10,13.0,0.000115736,21
20,15.0,0.0001767,31
30,15.0,0.000230075,41
40,15.0,0.000280162,51
50,15.0,0.000382835,61
60,15.0,0.000502536,71
70,15.0,0.000928888,81
80,15.0,0.001147429,91
90,15.0,0.00123187,101
100,15.0,0.001378728,111
110,15.0,0.001588418,121
120,15.0,0.001800358,131
130,15.0,0.001868362,141
140,15.0,0.002014477,151
150,15.0,0.002094049,161
160,15.0,0.0021699,171
170,15.0,0.002685481,181
180,15.0,0.002886761,191
190,15.0,0.003069045,201
200,15.0,0.003213135,211
210,15.0,0.003830695,221
220,15.0,0.003931961,231
230,15.0,0.003998988,241
240,15.0,0.004065117,251
250,15.0,0.004220048,261
260,15.0,0.004354664,271
270,15.0,0.004570959,281
280,15.0,0.004728876,291
290,15.0,0.004814816,301
300,15.0,0.005224252,311
310,15.0,0.00530371,321
320,15.0,0.005370883,331
330,15.0,0.005437865,341
340,15.0,0.005598798,351
350,15.0,0.005969724,361
360,15.0,0.006373427,371
370,15.0,0.006438316,381
380,15.0,0.006507481,391
390,15.0,0.006588854,401
400,15.0,0.006687618,411
410,15.0,0.006838629,421
420,15.0,0.007170997,431
430,15.0,0.007271127,441
440,15.0,0.0073698,451
450,15.0,0.007471019,461
460,15.0,0.00757404,471
470,15.0,0.007686254,481
480,15.0,0.007741418,491
490,15.0,0.007796476,501
500,15.0,0.007853295,511
510,15.0,0.007905752,521
520,15.0,0.007992895,531
530,15.0,0.00807548,541
540,15.0,0.00815647,551
550,15.0,0.00825084,561
560,15.0,0.008378226,571
570,15.0,0.008493793,581
580,15.0,0.008602374,591
590,15.0,0.008662567,601
600,15.0,0.008715772,611
610,15.0,0.008764088,621
620,15.0,0.008817927,631
630,15.0,0.008868965,641
640,15.0,0.008919634,651
650,15.0,0.008993724,661
660,15.0,0.009076299,671
670,15.0,0.00929848,681
680,15.0,0.009484836,691
690,15.0,0.009606658,701
700,15.0,0.010080112,711
710,15.0,0.010146042,721
720,15.0,0.010205685,731
730,15.0,0.010258739,741
740,15.0,0.010308377,751
750,15.0,0.010387063,761
760,15.0,0.010517779,771
770,15.0,0.010600051,781
780,15.0,0.010649817,791
790,15.0,0.010723873,801
800,15.0,0.010785687,811
810,15.0,0.012444341,821
820,15.0,0.012572565,831
830,15.0,0.012732117,841
840,15.0,0.012903655,851
850,15.0,0.012980556,861
860,15.0,0.013048458,871
870,15.0,0.013102483,881
880,15.0,0.013172148,891
890,15.0,0.013226648,901
900,15.0,0.013278728,911
910,15.0,0.013352779,921
920,15.0,0.013402281,931
930,15.0,0.013462858,941
940,15.0,0.013516928,951
950,15.0,0.01357097,961
960,15.0,0.013622394,971
970,15.0,0.013754728,981
980,15.0,0.01390955,991
990,15.0,0.014063008,1001
1000,15.0,0.014186584,1011
1010,15.0,0.014300876,1021
1020,15.0,0.014505293,1031
1030,15.0,0.014633212,1041
1040,15.0,0.014755958,1051
1050,15.0,0.01483269,1061
1060,15.0,0.014890631,1071
1070,15.0,0.014948294,1081
1080,15.0,0.015006423,1091
1090,15.0,0.015053918,1101
1100,15.0,0.015115084,1111
1110,15.0,0.015163602,1121
1120,15.0,0.015265352,1131
