iterations,fitness,time,fevals
0,21.0,0.078624063,1000
10,29.0,0.148682501,2100
20,32.0,0.207869165,3200
30,34.0,0.260188214,4300
40,32.0,0.310900992,5400
50,32.0,0.361424289,6500
60,31.0,0.411712147,7600
70,34.0,0.461191594,8700
80,33.0,0.510682993,9800
90,33.0,0.560083313,10900
100,32.0,0.610865077,12000
110,33.0,0.663043083,13100
120,34.0,0.713522308,14200
130,33.0,0.762079098,15300
140,33.0,0.810984657,16400
150,33.0,0.863005803,17500
160,33.0,0.911609243,18600
170,34.0,0.963598271,19700
180,34.0,1.013302316,20800
190,34.0,1.062699262,21900
200,34.0,1.112512463,23000
210,36.0,1.160823994,24100
220,35.0,1.2092495,25200
230,33.0,1.258868933,26300
240,33.0,1.306809132,27400
250,35.0,1.355183343,28500
260,34.0,1.404851561,29600
270,36.0,1.452594093,30700
280,34.0,1.501402582,31800
290,34.0,1.549934802,32900
300,34.0,1.600045238,34000
310,34.0,1.649556854,35100
320,36.0,1.702899105,36200
330,35.0,1.750323937,37300
340,37.0,1.799047229,38400
350,36.0,1.848315591,39500
360,35.0,1.896584091,40600
370,36.0,1.94699241,41700
380,35.0,1.99527196,42800
390,35.0,2.044507444,43900
400,35.0,2.093843116,45000
410,37.0,2.143744252,46100
420,36.0,2.193398455,47200
430,35.0,2.241942137,48300
440,35.0,2.290608731,49400
450,35.0,2.341099117,50500
460,35.0,2.388117945,51600
470,36.0,2.434408581,52700
480,37.0,2.482284461,53800
490,37.0,2.531772025,54900
500,37.0,2.580678436,56000
510,36.0,2.627122928,57100
520,35.0,2.675073288,58200
530,37.0,2.722777374,59300
540,37.0,2.771429335,60400
550,38.0,2.821762461,61500
560,36.0,2.869202362,62600
570,36.0,2.917788115,63700
580,36.0,2.965980259,64800
590,38.0,3.014655691,65900
600,37.0,3.063455291,67000
610,37.0,3.111665848,68100
620,36.0,3.158562832,69200
630,37.0,3.206523962,70300
640,37.0,3.25542814,71400
650,37.0,3.304987861,72500
660,36.0,3.3533617,73600
670,36.0,3.401095841,74700
680,36.0,3.448479454,75800
690,39.0,3.496259476,76900
700,36.0,3.544361555,78000
710,38.0,3.596426482,79100
720,38.0,3.644355782,80200
730,38.0,3.693048065,81300
740,37.0,3.740841156,82400
750,36.0,3.788504467,83500
760,37.0,3.837431617,84600
770,37.0,3.885957901,85700
780,36.0,3.933820368,86800
790,36.0,3.982451335,87900
800,36.0,4.03029182,89000
810,37.0,4.07914538,90100
820,37.0,4.128179479,91200
830,37.0,4.177684358,92300
840,36.0,4.225967557,93400
850,38.0,4.275063987,94500
860,36.0,4.323134803,95600
870,39.0,4.371941945,96700
880,36.0,4.421048693,97800
890,36.0,4.470326805,98900
900,39.0,4.518777022,100000
910,36.0,4.566022366,101100
920,38.0,4.614564139,102200
930,37.0,4.663071827,103300
940,38.0,4.712608522,104400
950,37.0,4.761563577,105500
960,38.0,4.810344479,106600
970,38.0,4.857701494,107700
980,38.0,4.906658872,108800
990,40.0,4.955076587,109900
1000,38.0,5.002657164,111000
1010,38.0,5.050635145,112100
1020,38.0,5.098422015,113200
1030,39.0,5.147227317,114300
1040,38.0,5.195582519,115400
1050,38.0,5.244768131,116500
1060,38.0,5.292888274,117600
1070,38.0,5.341053409,118700
1080,38.0,5.390673994,119800
1090,38.0,5.438898739,120900
1100,38.0,5.489415166,122000
1110,39.0,5.539017207,123100
1120,38.0,5.58850807,124200
1130,39.0,5.638126462,125300
1140,38.0,5.685782012,126400
1150,38.0,5.73525056,127500
1160,38.0,5.785494366,128600
1170,38.0,5.835570118,129700
1180,38.0,5.883686346,130800
1190,38.0,5.931520975,131900
1200,38.0,5.980416027,133000
1210,40.0,6.028395633,134100
1220,38.0,6.078968855,135200
1230,39.0,6.127791745,136300
1240,39.0,6.17911664,137400
1250,38.0,6.230679481,138500
1260,39.0,6.279761098,139600
1270,39.0,6.328766266,140700
1280,39.0,6.37550878,141800
1290,39.0,6.423855927,142900
1300,38.0,6.474082387,144000
1310,39.0,6.525232581,145100
1320,38.0,6.572238279,146200
1330,39.0,6.618617242,147300
1340,38.0,6.66594163,148400
1350,39.0,6.71459772,149500
1360,39.0,6.762967481,150600
1370,38.0,6.81133396,151700
1380,39.0,6.85734443,152800
1390,39.0,6.904018499,153900
1400,39.0,6.950391515,155000
1410,38.0,6.998425462,156100
1420,39.0,7.043997085,157200
1430,39.0,7.091849446,158300
1440,39.0,7.138871233,159400
1450,39.0,7.186094793,160500
1460,39.0,7.233547312,161600
1470,39.0,7.280867206,162700
1480,39.0,7.326645238,163800
1490,38.0,7.373379438,164900
1500,39.0,7.420993429,166000
1510,38.0,7.46873296,167100
1520,38.0,7.515347163,168200
1530,39.0,7.562124154,169300
1540,39.0,7.608919305,170400
1550,40.0,7.655677775,171500
1560,38.0,7.703239038,172600
1570,38.0,7.750046793,173700
1580,40.0,7.795242197,174800
1590,39.0,7.842210929,175900
1600,39.0,7.888784057,177000
1610,39.0,7.93366524,178100
1620,39.0,7.981084975,179200
1630,39.0,8.028564982,180300
1640,38.0,8.075738892,181400
1650,38.0,8.122035393,182500
1660,39.0,8.167353047,183600
1670,40.0,8.215147779,184700
1680,40.0,8.262925868,185800
1690,39.0,8.309155099,186900
1700,39.0,8.357109407,188000
1710,39.0,8.404650362,189100
1720,41.0,8.454671978,190200
1730,42.0,8.506707887,191300
1740,39.0,8.555095253,192400
1750,39.0,8.603637401,193500
1760,40.0,8.652466725,194600
1770,41.0,8.701591818,195700
1780,40.0,8.749013919,196800
1790,40.0,8.797373949,197900
1800,40.0,8.846323909,199000
1810,41.0,8.89432949,200100
1820,40.0,8.941880719,201200
1830,41.0,8.989433812,202300
1840,40.0,9.038132278,203400
1850,40.0,9.086395237,204500
1860,40.0,9.134481519,205600
1870,41.0,9.18358513,206700
1880,40.0,9.231802586,207800
1890,40.0,9.278822914,208900
1900,40.0,9.3296261,210000
1910,40.0,9.37711739,211100
1920,40.0,9.426008136,212200
1930,40.0,9.476240546,213300
1940,40.0,9.52468791,214400
1950,40.0,9.573541367,215500
1960,40.0,9.62251292,216600
