iterations,fitness,time,fevals
0,23.0,0.000578378,559
10,21.0,0.001180141,1032
20,24.0,0.001589639,1499
30,25.0,0.001993607,1967
40,26.0,0.002479066,2425
50,29.0,0.002900577,2892
60,35.0,0.003336986,3339
70,37.0,0.003790181,3794
80,36.0,0.004161611,4259
90,35.0,0.004529408,4707
100,35.0,0.004930072,5164
110,36.0,0.005327018,5620
120,34.0,0.005751348,6069
130,34.0,0.006162492,6549
140,34.0,0.006567275,6996
150,35.0,0.007001035,7452
160,34.0,0.007421313,7895
170,34.0,0.007791602,8341
180,35.0,0.008154238,8792
190,35.0,0.008577361,9249
200,35.0,0.00897936,9710
210,35.0,0.009383943,10186
220,35.0,0.00978924,10642
230,35.0,0.010199646,11107
240,35.0,0.010635891,11574
250,35.0,0.011065957,12008
260,35.0,0.011470399,12461
270,35.0,0.011849015,12906
280,35.0,0.012252273,13348
290,34.0,0.012662834,13821
300,35.0,0.013086313,14291
310,36.0,0.013524855,14757
320,37.0,0.014027212,15191
330,37.0,0.014493482,15654
340,37.0,0.014881682,16103
350,38.0,0.015285683,16562
360,39.0,0.015685906,17026
370,38.0,0.016077715,17486
380,39.0,0.016471738,17947
390,40.0,0.016857264,18403
400,39.0,0.01724579,18844
410,40.0,0.017632656,19285
420,40.0,0.018026035,19739
430,41.0,0.018415597,20210
440,42.0,0.018798291,20660
450,42.0,0.019185167,21109
460,44.0,0.019576088,21571
470,43.0,0.019981373,22026
480,45.0,0.020365637,22488
490,44.0,0.020817627,22935
500,46.0,0.021205001,23412
510,47.0,0.021579319,23854
520,47.0,0.021966976,24313
530,44.0,0.022369918,24778
540,46.0,0.02275522,25246
550,46.0,0.02313016,25694
560,46.0,0.023531446,26169
570,46.0,0.023907629,26625
580,44.0,0.024288268,27087
590,45.0,0.024663793,27546
600,44.0,0.025057397,28003
610,47.0,0.0255747,28472
620,47.0,0.025966419,28918
630,47.0,0.026361593,29385
640,48.0,0.026746249,29831
650,47.0,0.027217349,30291
660,46.0,0.027594991,30737
670,44.0,0.027966774,31207
680,45.0,0.028325098,31663
690,45.0,0.028698361,32129
700,47.0,0.029065062,32589
710,46.0,0.029431687,33061
720,46.0,0.029802797,33511
730,48.0,0.030185691,33956
740,49.0,0.030575301,34415
750,49.0,0.030965624,34859
760,50.0,0.031414382,35317
770,47.0,0.031812614,35773
780,47.0,0.032220704,36237
790,47.0,0.03260558,36696
800,47.0,0.033026157,37151
810,48.0,0.03343928,37622
820,48.0,0.033833024,38081
830,48.0,0.034232262,38532
840,47.0,0.034617563,38983
850,46.0,0.035084303,39447
860,45.0,0.035483215,39890
870,45.0,0.035882952,40338
880,47.0,0.036255894,40796
890,48.0,0.036654584,41255
900,48.0,0.037076251,41698
910,47.0,0.037508908,42163
920,49.0,0.037883018,42605
930,46.0,0.038289791,43072
940,48.0,0.038669757,43525
950,48.0,0.039043991,43976
960,49.0,0.039429613,44429
970,49.0,0.039828738,44888
980,49.0,0.040182991,45343
990,53.0,0.04055202,45800
1000,54.0,0.040913755,46253
1010,54.0,0.041278607,46704
1020,54.0,0.041650699,47168
1030,54.0,0.042028359,47633
1040,54.0,0.042372559,48100
1050,53.0,0.042725093,48548
1060,54.0,0.04307796,49013
1070,54.0,0.043445528,49473
1080,53.0,0.043832039,49944
1090,53.0,0.044182234,50402
1100,53.0,0.044547801,50859
1110,52.0,0.044945468,51304
1120,52.0,0.045334335,51762
1130,54.0,0.045736943,52218
1140,53.0,0.046114849,52672
1150,53.0,0.046560215,53121
1160,53.0,0.046945722,53574
1170,53.0,0.047403669,54022
1180,53.0,0.047791392,54487
1190,53.0,0.048178537,54938
1200,53.0,0.048650076,55407
1210,53.0,0.049057946,55868
1220,55.0,0.049460433,56328
1230,53.0,0.049870515,56781
1240,54.0,0.050265977,57226
1250,52.0,0.0507028,57669
1260,52.0,0.051141678,58109
