iterations,fitness,time,fevals
0,15.0,0.006938979,467
10,15.0,0.013681131,829
20,15.0,0.019059533,1201
30,15.0,0.024328314,1569
40,15.0,0.029483653,1937
50,15.0,0.035151944,2299
60,14.0,0.043025779,2658
70,14.0,0.049858499,3026
80,14.0,0.055949273,3401
90,15.0,0.061074099,3776
