iterations,fitness,time,fevals
0,14.0,3.16600000003e-05,11
10,15.0,5.39809999998e-05,21
20,12.0,8.10779999991e-05,31
30,14.0,0.000102119999998,41
40,13.0,0.000140221999998,51
50,13.0,0.000163777999997,61
60,12.0,0.000183343999998,71
70,16.0,0.000207562999998,81
80,16.0,0.000226031999998,91
90,16.0,0.000239769999998,101
100,18.0,0.000255219999998,111
110,18.0,0.000275830999998,121
120,19.0,0.000455327999997,131
130,19.0,0.000494186999997,141
140,19.0,0.000523616999997,151
150,19.0,0.000553895999998,161
160,19.0,0.000608529999997,171
170,20.0,0.000687462999997,181
180,20.0,0.000727345999997,191
190,21.0,0.000757681999997,201
200,23.0,0.000787467999998,211
210,23.0,0.000812891999997,221
220,23.0,0.000831485999997,231
230,23.0,0.000851614999997,241
240,24.0,0.000875008999997,251
250,24.0,0.000899855999997,261
260,24.0,0.000926445999997,271
270,24.0,0.000962601999997,281
280,24.0,0.001199379,291
290,24.0,0.001237359,301
300,24.0,0.001281537,311
310,24.0,0.001348164,321
320,24.0,0.001467429,331
330,24.0,0.001522304,341
340,25.0,0.00154839,351
350,25.0,0.001610846,361
360,29.0,0.001676381,371
370,29.0,0.001716016,381
380,29.0,0.00174708,391
390,29.0,0.001770837,401
400,29.0,0.002291698,411
410,29.0,0.002949794,421
420,30.0,0.003010931,431
430,30.0,0.003265062,441
440,30.0,0.003303083,451
450,30.0,0.003333383,461
460,30.0,0.003361398,471
470,30.0,0.003380853,481
480,33.0,0.003466428,491
490,33.0,0.003554968,501
500,33.0,0.003619508,511
510,33.0,0.003686479,521
520,33.0,0.004016581,531
530,33.0,0.004073416,541
540,33.0,0.004131295,551
550,34.0,0.00418305,561
560,34.0,0.004242508,571
570,34.0,0.00428768299999,581
580,34.0,0.00432339199999,591
590,34.0,0.004344609,601
600,34.0,0.004372049,611
610,35.0,0.004416791,621
620,35.0,0.004486335,631
630,36.0,0.004536497,641
640,36.0,0.004603354,651
650,36.0,0.004627476,661
660,36.0,0.00466337,671
670,36.0,0.00469683,681
680,36.0,0.004735427,691
690,36.0,0.004774243,701
700,36.0,0.004814908,711
710,36.0,0.004844324,721
720,37.0,0.004890818,731
730,37.0,0.004917967,741
740,37.0,0.004953464,751
750,39.0,0.004989798,761
760,39.0,0.005029926,771
770,40.0,0.005077788,781
780,40.0,0.005115591,791
790,40.0,0.005145526,801
800,40.0,0.005207195,811
810,40.0,0.005340079,821
820,40.0,0.005401831,831
830,40.0,0.005465951,841
840,41.0,0.00551726699999,851
850,42.0,0.005536048,861
860,42.0,0.00555380799999,871
870,42.0,0.00556969499999,881
880,42.0,0.00559042699999,891
890,42.0,0.00560827399999,901
900,43.0,0.00594920599999,911
910,43.0,0.00603862699999,921
920,46.0,0.00609930899999,931
930,46.0,0.00613826899999,941
940,46.0,0.00616997899999,951
950,46.0,0.007819472,961
960,46.0,0.007971425,971
970,46.0,0.008692016,981
980,46.0,0.008759636,991
990,46.0,0.008808706,1001
1000,46.0,0.00884926,1011
1010,46.0,0.008943062,1021
1020,46.0,0.009057367,1031
1030,46.0,0.009132896,1041
1040,47.0,0.00929436,1051
1050,47.0,0.009353425,1061
1060,47.0,0.00938262699999,1071
1070,47.0,0.00941594199999,1081
1080,47.0,0.00943474599999,1091
1090,47.0,0.00946253399999,1101
1100,47.0,0.00949235699999,1111
1110,47.0,0.00952456299999,1121
1120,47.0,0.00954976599999,1131
1130,47.0,0.00961666099999,1141
1140,47.0,0.00966049099999,1151
1150,47.0,0.00972309499999,1161
1160,48.0,0.00991475899999,1171
1170,48.0,0.00996864099999,1181
1180,48.0,0.00999227299999,1191
1190,51.0,0.010071065,1201
1200,51.0,0.010095652,1211
1210,54.0,0.010714275,1221
1220,54.0,0.0108338,1231
1230,54.0,0.010888687,1241
1240,54.0,0.01094235,1251
1250,58.0,0.010985091,1261
1260,58.0,0.011019566,1271
1270,58.0,0.011085806,1281
1280,58.0,0.011385955,1291
1290,58.0,0.011430004,1301
1300,59.0,0.01214139,1311
1310,59.0,0.012199718,1321
1320,59.0,0.012236522,1331
1330,59.0,0.012302709,1341
1340,59.0,0.012374587,1351
1350,59.0,0.01241992,1361
1360,59.0,0.012463266,1371
1370,59.0,0.012504998,1381
1380,60.0,0.012568023,1391
1390,60.0,0.012623379,1401
1400,60.0,0.012689831,1411
1410,60.0,0.012732338,1421
1420,60.0,0.012778149,1431
1430,60.0,0.012834527,1441
1440,60.0,0.012934321,1451
1450,60.0,0.013317853,1461
1460,61.0,0.013347449,1471
1470,62.0,0.013664843,1481
1480,63.0,0.013704054,1491
1490,63.0,0.013765948,1501
1500,63.0,0.013816834,1511
1510,63.0,0.013908168,1521
1520,63.0,0.014744784,1531
1530,64.0,0.014779912,1541
1540,64.0,0.015000089,1551
1550,65.0,0.0150311,1561
1560,65.0,0.015092628,1571
1570,65.0,0.015151587,1581
1580,65.0,0.01518558,1591
1590,65.0,0.015226168,1601
1600,65.0,0.015251949,1611
1610,65.0,0.015273059,1621
1620,65.0,0.015308374,1631
1630,65.0,0.015365607,1641
1640,65.0,0.015424322,1651
1650,65.0,0.015455216,1661
1660,65.0,0.015475659,1671
1670,65.0,0.015492112,1681
1680,65.0,0.015512264,1691
1690,65.0,0.015562059,1701
1700,65.0,0.015652188,1711
1710,65.0,0.015691798,1721
1720,65.0,0.015726142,1731
1730,65.0,0.015766815,1741
1740,65.0,0.01582009,1751
1750,65.0,0.015880043,1761
1760,65.0,0.015916722,1771
1770,65.0,0.015952445,1781
1780,65.0,0.016022084,1791
1790,65.0,0.016050548,1801
1800,65.0,0.016075537,1811
1810,65.0,0.016100433,1821
1820,65.0,0.016124427,1831
1830,65.0,0.016161451,1841
1840,65.0,0.016226753,1851
1850,65.0,0.016519011,1861
1860,65.0,0.016556731,1871
1870,65.0,0.016710061,1881
1880,65.0,0.016800209,1891
1890,65.0,0.017079032,1901
1900,65.0,0.017153402,1911
1910,65.0,0.017195808,1921
1920,65.0,0.01723393,1931
1930,65.0,0.017271433,1941
1940,65.0,0.0173074,1951
1950,65.0,0.017341771,1961
1960,70.0,0.017373719,1971
1970,70.0,0.017427697,1981
1980,70.0,0.017467477,1991
1990,70.0,0.017509012,2001
2000,70.0,0.01754606,2011
2010,70.0,0.017579092,2021
2020,70.0,0.017626331,2031
2030,70.0,0.017661749,2041
2040,71.0,0.01775019,2051
2050,71.0,0.017787168,2061
2060,71.0,0.017824707,2071
2070,71.0,0.017878575,2081
2080,72.0,0.017951541,2091
2090,72.0,0.018165225,2101
2100,72.0,0.018237664,2111
2110,72.0,0.018272799,2121
2120,72.0,0.018304391,2131
2130,73.0,0.018346542,2141
2140,73.0,0.018380055,2151
2150,74.0,0.018421606,2161
2160,74.0,0.018454004,2171
2170,76.0,0.018632372,2181
2180,76.0,0.018675454,2191
2190,76.0,0.018701268,2201
2200,76.0,0.018725568,2211
2210,76.0,0.018763988,2221
2220,80.0,0.018807189,2231
2230,80.0,0.018849343,2241
2240,80.0,0.018882753,2251
2250,80.0,0.01892937,2261
2260,80.0,0.018953644,2271
2270,80.0,0.018983856,2281
2280,81.0,0.019010958,2291
2290,81.0,0.019038264,2301
2300,81.0,0.019074559,2311
2310,81.0,0.019104963,2321
2320,81.0,0.019127454,2331
2330,81.0,0.019182907,2341
2340,81.0,0.019224673,2351
2350,81.0,0.019267946,2361
2360,82.0,0.019301899,2371
2370,82.0,0.019349074,2381
2380,82.0,0.019387169,2391
2390,82.0,0.01948543,2401
2400,82.0,0.019516463,2411
2410,83.0,0.019548749,2421
2420,83.0,0.019576542,2431
2430,83.0,0.019605274,2441
2440,83.0,0.019639642,2451
2450,83.0,0.019674014,2461
2460,83.0,0.019709732,2471
2470,83.0,0.019809721,2481
2480,83.0,0.020295766,2491
2490,83.0,0.020337165,2501
2500,83.0,0.020777265,2511
2510,85.0,0.020856556,2521
2520,85.0,0.020915754,2531
2530,85.0,0.020976637,2541
2540,85.0,0.022427059,2551
2550,85.0,0.022470198,2561
2560,85.0,0.022535917,2571
2570,85.0,0.022650825,2581
2580,85.0,0.022714934,2591
2590,85.0,0.022781583,2601
2600,85.0,0.022858484,2611
2610,85.0,0.022943935,2621
2620,85.0,0.023020481,2631
2630,85.0,0.023101917,2641
2640,85.0,0.02323561,2651
2650,85.0,0.023272336,2661
2660,85.0,0.023341722,2671
2670,85.0,0.023397181,2681
2680,85.0,0.023432097,2691
2690,85.0,0.023474959,2701
2700,85.0,0.023511328,2711
2710,86.0,0.023546051,2721
2720,86.0,0.023581429,2731
2730,86.0,0.023671462,2741
