iterations,fitness,time,fevals
0,25.0,0.103008762,1000
10,27.0,0.201408522,2100
20,33.0,0.279883335,3200
30,38.0,0.355706995,4300
40,40.0,0.440772547,5400
50,45.0,0.514841964,6500
60,47.0,0.586527211,7600
70,48.0,0.654633444,8700
80,47.0,0.716402899,9800
90,48.0,0.780819754,10900
100,47.0,0.844434304,12000
110,48.0,0.915083778,13100
120,47.0,0.977957852,14200
130,48.0,1.040894416,15300
140,48.0,1.100818312,16400
150,48.0,1.172176109,17500
160,59.0,1.236549546,18600
170,47.0,1.303573766,19700
180,48.0,1.369184898,20800
190,47.0,1.44258713,21900
200,48.0,1.511370634,23000
210,47.0,1.576341832,24100
220,48.0,1.636390351,25200
230,48.0,1.699078895,26300
240,48.0,1.773288899,27400
250,49.0,1.83194426,28500
260,48.0,1.910521336,29600
270,48.0,1.984181433,30700
280,48.0,2.055396264,31800
290,48.0,2.126283889,32900
300,47.0,2.195323068,34000
310,47.0,2.255190943,35100
320,47.0,2.318988519,36200
330,47.0,2.39735583,37300
340,53.0,2.460249183,38400
350,49.0,2.525540318,39500
360,48.0,2.586979804,40600
370,48.0,2.648514444,41700
380,48.0,2.712065865,42800
390,48.0,2.778711009,43900
400,49.0,2.844070719,45000
410,56.0,2.905425304,46100
420,55.0,2.968891365,47200
430,54.0,3.034936493,48300
440,52.0,3.109017908,49400
450,57.0,3.173808667,50500
460,65.0,3.240006087,51600
470,63.0,3.308862918,52700
480,63.0,3.378137087,53800
490,61.0,3.439124257,54900
500,66.0,3.502034094,56000
510,61.0,3.571272944,57100
520,66.0,3.638485958,58200
530,59.0,3.698181529,59300
540,62.0,3.759900328,60400
550,66.0,3.827754006,61500
560,63.0,3.892926044,62600
570,64.0,3.952677886,63700
580,65.0,4.014053098,64800
590,62.0,4.074250698,65900
600,66.0,4.132850854,67000
610,61.0,4.194640556,68100
620,63.0,4.264171505,69200
630,68.0,4.331287275,70300
640,68.0,4.408541904,71400
650,70.0,4.471174073,72500
660,71.0,4.527876055,73600
670,67.0,4.586848257,74700
680,70.0,4.655647198,75800
690,73.0,4.713002746,76900
700,70.0,4.780107073,78000
710,68.0,4.838216745,79100
720,70.0,4.90407904,80200
730,66.0,4.97984925,81300
740,69.0,5.043396482,82400
750,71.0,5.107309397,83500
760,69.0,5.184337096,84600
770,67.0,5.257402346,85700
780,67.0,5.329005103,86800
790,68.0,5.40329458,87900
800,66.0,5.483097915,89000
810,69.0,5.569168973,90100
820,71.0,5.646907249,91200
830,68.0,5.734455385,92300
840,70.0,5.80424124,93400
850,67.0,5.867839145,94500
860,68.0,5.935474961,95600
870,69.0,6.01039784,96700
880,69.0,6.0713416,97800
890,68.0,6.142677742,98900
900,69.0,6.204390176,100000
910,67.0,6.26858374,101100
920,70.0,6.330424558,102200
930,68.0,6.409225812,103300
940,68.0,6.478564208,104400
950,67.0,6.537801481,105500
960,70.0,6.600783884,106600
970,68.0,6.663874539,107700
980,69.0,6.719393342,108800
990,68.0,6.776569903,109900
1000,67.0,6.835594994,111000
1010,68.0,6.89245611,112100
1020,68.0,6.948359839,113200
1030,67.0,7.012505209,114300
1040,69.0,7.08076712,115400
1050,67.0,7.139252034,116500
1060,67.0,7.199029699,117600
1070,67.0,7.26059069,118700
1080,68.0,7.324454068,119800
1090,68.0,7.383722171,120900
1100,68.0,7.444829133,122000
1110,68.0,7.503373187,123100
1120,67.0,7.562963475,124200
1130,68.0,7.620121984,125300
1140,68.0,7.677937112,126400
1150,67.0,7.735590721,127500
1160,68.0,7.799288355,128600
1170,66.0,7.858285432,129700
1180,68.0,7.920256078,130800
1190,66.0,7.978307399,131900
1200,69.0,8.040680349,133000
1210,67.0,8.097653843,134100
1220,67.0,8.152620713,135200
1230,68.0,8.214691076,136300
1240,68.0,8.282852097,137400
1250,65.0,8.361202938,138500
1260,66.0,8.425549884,139600
1270,68.0,8.482936453,140700
1280,66.0,8.538879617,141800
1290,67.0,8.595055917,142900
1300,68.0,8.654538096,144000
1310,68.0,8.711127733,145100
1320,67.0,8.767349133,146200
1330,66.0,8.823186776,147300
1340,68.0,8.88485504,148400
1350,68.0,8.950622417,149500
1360,66.0,9.008848771,150600
1370,66.0,9.064634919,151700
1380,68.0,9.120063931,152800
1390,69.0,9.181730486,153900
1400,66.0,9.241600732,155000
1410,67.0,9.305176446,156100
1420,69.0,9.374474757,157200
1430,69.0,9.446636004,158300
1440,70.0,9.50624774,159400
1450,70.0,9.569441702,160500
1460,66.0,9.626395568,161600
1470,66.0,9.684178947,162700
1480,66.0,9.740686821,163800
1490,67.0,9.797353283,164900
1500,67.0,9.854080009,166000
1510,66.0,9.915187541,167100
1520,68.0,9.977674896,168200
1530,68.0,10.036431762,169300
1540,68.0,10.092984231,170400
1550,66.0,10.152827049,171500
1560,68.0,10.216246148,172600
1570,70.0,10.282343265,173700
1580,70.0,10.349610209,174800
1590,70.0,10.413281714,175900
1600,71.0,10.474101204,177000
1610,69.0,10.544731584,178100
1620,71.0,10.618665296,179200
1630,70.0,10.688301169,180300
1640,71.0,10.762119137,181400
1650,71.0,10.851256953,182500
1660,70.0,10.942963938,183600
1670,70.0,11.037610207,184700
1680,71.0,11.156787134,185800
1690,70.0,11.273436292,186900
1700,70.0,11.448739405,188000
1710,70.0,11.638566436,189100
1720,70.0,11.804876616,190200
1730,70.0,11.95587678,191300
1740,72.0,12.072648238,192400
1750,70.0,12.137133375,193500
1760,71.0,12.204592675,194600
1770,70.0,12.276165866,195700
1780,71.0,12.374862762,196800
1790,71.0,12.451788437,197900
1800,70.0,12.526661037,199000
1810,70.0,12.590869225,200100
1820,71.0,12.669493242,201200
1830,71.0,12.772153224,202300
1840,71.0,12.899245775,203400
1850,70.0,13.01407578,204500
1860,70.0,13.104134954,205600
1870,70.0,13.191957457,206700
1880,70.0,13.270373138,207800
1890,71.0,13.353388989,208900
1900,71.0,13.4368454,210000
1910,70.0,13.503851397,211100
1920,71.0,13.568244219,212200
1930,70.0,13.670585532,213300
1940,70.0,13.743484868,214400
1950,70.0,13.814407947,215500
1960,70.0,13.895305063,216600
1970,70.0,13.973060097,217700
1980,70.0,14.037523971,218800
1990,71.0,14.112320379,219900
2000,70.0,14.192734887,221000
2010,70.0,14.259035406,222100
2020,71.0,14.323445861,223200
2030,71.0,14.392496763,224300
2040,70.0,14.466448423,225400
2050,71.0,14.527283762,226500
2060,70.0,14.5864251,227600
2070,70.0,14.656792942,228700
2080,70.0,14.720741367,229800
2090,71.0,14.782910985,230900
2100,70.0,14.843111407,232000
2110,70.0,14.901759301,233100
2120,71.0,14.968899861,234200
2130,71.0,15.034843558,235300
2140,70.0,15.097921048,236400
2150,70.0,15.158706407,237500
2160,71.0,15.220846324,238600
2170,71.0,15.283598169,239700
2180,71.0,15.339806106,240800
2190,71.0,15.397150187,241900
2200,71.0,15.455517136,243000
2210,71.0,15.517896508,244100
2220,71.0,15.57911461,245200
2230,71.0,15.645992192,246300
2240,71.0,15.707877787,247400
2250,71.0,15.775200002,248500
2260,72.0,15.833448819,249600
2270,72.0,15.902463765,250700
2280,71.0,15.959170359,251800
2290,71.0,16.014439875,252900
2300,72.0,16.07464246,254000
2310,72.0,16.133312038,255100
2320,71.0,16.193136709,256200
2330,71.0,16.256706653,257300
2340,71.0,16.315828588,258400
2350,71.0,16.377680376,259500
2360,72.0,16.435355414,260600
2370,71.0,16.490882527,261700
2380,72.0,16.553554169,262800
2390,72.0,16.61172845,263900
2400,72.0,16.674075337,265000
2410,71.0,16.734139299,266100
2420,71.0,16.790557891,267200
2430,71.0,16.848673016,268300
2440,72.0,16.905526523,269400
2450,71.0,16.968960095,270500
2460,71.0,17.03637717,271600
2470,71.0,17.093749162,272700
2480,71.0,17.147169594,273800
2490,71.0,17.206305328,274900
2500,71.0,17.279137681,276000
2510,72.0,17.341011424,277100
2520,70.0,17.397385008,278200
2530,70.0,17.45581966,279300
2540,70.0,17.515942817,280400
2550,71.0,17.576537043,281500
2560,71.0,17.633787845,282600
2570,71.0,17.690906866,283700
2580,70.0,17.749325811,284800
2590,70.0,17.811807983,285900
2600,71.0,17.87586225,287000
2610,70.0,17.936026701,288100
2620,70.0,17.998167283,289200
2630,70.0,18.060667559,290300
2640,70.0,18.126664517,291400
2650,70.0,18.186221428,292500
2660,70.0,18.247742229,293600
2670,70.0,18.308271058,294700
2680,70.0,18.364927658,295800
2690,71.0,18.427268395,296900
2700,71.0,18.489889978,298000
2710,71.0,18.556267587,299100
2720,70.0,18.625576771,300200
2730,71.0,18.690941868,301300
2740,74.0,18.753612546,302400
2750,70.0,18.814713895,303500
2760,71.0,18.870877583,304600
2770,70.0,18.929267817,305700
2780,69.0,18.988954439,306800
2790,71.0,19.053206801,307900
2800,70.0,19.112828431,309000
2810,71.0,19.181040339,310100
2820,71.0,19.247021015,311200
