iterations,fitness,time,fevals
0,22.0,0.002878171,289
10,22.0,0.004572758,474
20,24.0,0.005884276,659
30,22.0,0.008949417,849
40,24.0,0.010487668,1033
50,24.0,0.01217995,1221
60,24.0,0.015330054,1410
70,25.0,0.017822372,1601
80,26.0,0.020565063,1790
90,26.0,0.023101901,1971
100,28.0,0.026353977,2160
110,27.0,0.028035156,2346
120,28.0,0.029719475,2533
130,29.0,0.031647507,2725
140,28.0,0.035389557,2910
150,28.0,0.036999642,3095
160,28.0,0.040024154,3280
170,30.0,0.043909102,3466
180,31.0,0.046562071,3652
190,28.0,0.048798392,3839
200,28.0,0.051288578,4031
210,29.0,0.053582298,4218
220,29.0,0.055185884,4399
230,29.0,0.057191535,4590
240,30.0,0.058774185,4776
250,29.0,0.061367395,4960
260,28.0,0.063604808,5147
270,28.0,0.066205729,5333
280,28.0,0.068591885,5522
290,29.0,0.070827057,5706
300,28.0,0.072679144,5891
310,28.0,0.0758586330001,6073
320,28.0,0.0779897620001,6257
330,28.0,0.0794683040001,6438
340,28.0,0.0820002820001,6626
350,29.0,0.0839985740001,6813
360,29.0,0.0863902620001,6999
370,30.0,0.0911100270001,7183
380,29.0,0.0936242320001,7367
390,28.0,0.0980282320001,7557
400,28.0,0.102340572,7744
410,28.0,0.105906691,7935
420,29.0,0.108400914,8121
430,29.0,0.111285247,8306
440,29.0,0.113306627,8488
450,29.0,0.115295857,8672
460,28.0,0.116830666,8861
470,28.0,0.118449963,9044
480,28.0,0.120759604,9228
490,29.0,0.122301075,9415
500,29.0,0.13096004,9604
510,28.0,0.134795967,9792
520,29.0,0.143801752,9977
530,28.0,0.146474271,10164
540,29.0,0.149062514,10344
550,28.0,0.152023786,10527
560,28.0,0.155932913,10710
570,28.0,0.158898418,10896
580,28.0,0.161824204,11085
590,29.0,0.171951093,11269
600,28.0,0.175674578,11458
610,28.0,0.17696688,11648
620,29.0,0.179067162,11834
630,30.0,0.181243377,12023
640,30.0,0.18412313,12210
650,30.0,0.190829654,12390
660,32.0,0.193367701,12572
670,32.0,0.197114694,12753
680,32.0,0.198822418,12942
690,32.0,0.200634361,13130
700,32.0,0.203050859,13317
710,33.0,0.206346401,13507
720,37.0,0.208389262,13700
730,37.0,0.212095618,13883
740,37.0,0.214197694,14073
750,37.0,0.223902691,14258
760,37.0,0.234378184,14439
770,37.0,0.24030218,14627
780,39.0,0.242447098,14818
790,39.0,0.245950647,15002
800,39.0,0.255008607,15187
810,39.0,0.259415318,15374
820,39.0,0.265357645,15558
830,40.0,0.26747305,15745
840,39.0,0.272728642,15936
850,39.0,0.283512113,16122
860,39.0,0.286007247,16312
870,40.0,0.289325796,16497
880,39.0,0.294150266,16684
890,39.0,0.30333261,16866
900,39.0,0.305710657,17050
910,39.0,0.313633042,17236
920,39.0,0.317730376,17425
930,39.0,0.323473439,17609
940,40.0,0.326552569,17794
950,40.0,0.330295642,17980
960,39.0,0.332454866,18161
970,39.0,0.33689856,18346
980,39.0,0.345643289,18536
990,40.0,0.351350076,18721
1000,40.0,0.353316242,18913
1010,40.0,0.355360063,19100
1020,40.0,0.35976848,19279
1030,40.0,0.361706136,19468
1040,41.0,0.365586586,19657
1050,40.0,0.382443803,19846
1060,39.0,0.384852715,20034
1070,39.0,0.386921256,20225
1080,39.0,0.400463817,20411
1090,39.0,0.419070405,20596
1100,39.0,0.421786919,20783
1110,39.0,0.42362501,20969
1120,39.0,0.427244184,21153
1130,39.0,0.428974753,21333
1140,39.0,0.438462712,21514
1150,39.0,0.442731961,21703
1160,39.0,0.444883788,21885
1170,39.0,0.447304342,22071
1180,39.0,0.44899279,22260
1190,39.0,0.458009918,22446
1200,39.0,0.459793681,22629
1210,39.0,0.461099306,22818
1220,39.0,0.463102912,23006
1230,40.0,0.465878737,23191
1240,40.0,0.468839023,23373
1250,39.0,0.472384913,23559
1260,39.0,0.475089819,23746
1270,39.0,0.477173067,23929
1280,39.0,0.479224087,24117
1290,39.0,0.482175559,24303
1300,39.0,0.487189002,24489
